Time (s),Volume (m^3),H_X(19),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),N2X2(45),H2(20)
0.0014648931050302888,0.03159427132446203,3.7674086129291774e-05,0.938,0.0,0.0,0.0011207220855253637,0.00016173504456791797,0.049984174834469826,1.854946442147798e-14,-5.387991121108164e-30,0.0016391921458103894,1.780339354867425e-24,-1.6246224973918565e-48,6.536900181985373e-07,-1.588557667506342e-23,0.019691701379936324,1.3903084248402225e-08,6.439718978145931e-12,0.00035573091094325373,2.2641935149514033e-06,1.4555781870053808e-07,-2.5543656289558073e-30,1.459361931381765e-23,1.326644395677213e-06,1.6128716725749312e-06
0.001466083990496529,0.03159427132446203,3.766130415319109e-05,0.938,0.0,0.0,0.0011204853234534399,0.00016157451973094407,0.04998418630431519,1.858272352895753e-14,-5.375550197401231e-30,0.0016392521815908746,-6.25623503258189e-25,-5.4993076494919905e-49,6.535520705055e-07,9.376546392267538e-24,0.019692011097713187,1.390404463323981e-08,6.439123810864074e-12,0.00035566825489327647,2.2640444176948177e-06,1.4555540456465457e-07,6.313763491014565e-30,-4.4723328177235275e-24,1.3280298058936425e-06,1.612011471806774e-06
0.001467274875962769,0.03159427132446203,3.764854238604144e-05,0.938,0.0,0.0,0.0011202488989954223,0.00016141422189289522,0.04998419776254693,1.861600453277145e-14,-5.407900645647745e-30,0.0016393121328100069,-1.193732508468343e-24,-2.473934402795245e-48,6.534143195194989e-07,8.646483315373683e-24,0.019692320372909133,1.3905005746961566e-08,6.4385294104437975e-12,0.00035560568323167707,2.263895485516023e-06,1.4555301188197697e-07,-1.937878982556555e-30,-1.0222349233170565e-23,1.3294152089679353e-06,1.611152667154128e-06
0.0014684657614290092,0.03159427132446203,3.76358007813594e-05,0.938,0.0,0.0,0.0011200128114505817,0.00016125415058359813,0.04998420920919222,1.864930741842219e-14,-5.39807403629675e-30,0.0016393719996337154,1.3434638642756923e-24,-1.6298299307939788e-48,6.532767648324411e-07,-1.398582037759326e-23,0.019692629206437714,1.3905967587826704e-08,6.437935775478316e-12,0.0003555431957924726,2.2637467181460356e-06,1.4555064060655918e-07,-4.363384764072243e-30,1.0684479915243341e-23,1.3308006050846586e-06,1.610295255433954e-06
0.0014696566468952493,0.03159427132446203,3.7623079292806806e-05,0.938,0.0,0.0,0.0011197770601201894,0.00016109430533421993,0.0499842206442782,1.8682632171429848e-14,-5.3742588027421675e-30,0.0016394317822274807,2.013852588014297e-25,1.1241644083947387e-49,6.531394060374298e-07,1.0954113681349228e-24,0.01969293759920988,1.3906930154110223e-08,6.4373429045668676e-12,0.00035548079241013136,2.2635981153164675e-06,1.4554829069258202e-07,4.650907547316992e-30,2.282450816238721e-24,1.3321859944279837e-06,1.6094392334728444e-06
0.0014708475323614895,0.03159427132446203,3.761037787419001e-05,0.938,0.0,0.0,0.0011195416443075098,0.0001609346856772637,0.0499842320678319,1.8715978777332126e-14,-5.399253796601003e-30,0.0016394914807563317,-1.3464399964717438e-24,-1.401219205087519e-48,6.530022427285787e-07,1.2220455471541703e-23,0.019693245552133996,1.3907893444090863e-08,6.436750796305899e-12,0.00035541847291957143,2.2634496767595505e-06,1.4554596209435255e-07,8.075170744839525e-31,-1.1147251534026901e-23,1.3335713771816888e-06,1.6085845981069838e-06
0.0014720384178277296,0.03159427132446203,3.759769647945937e-05,0.938,0.0,0.0,0.0011193065633177946,0.00016077529114656342,0.04998424347988027,1.874934722168425e-14,-5.4050747030291965e-30,0.0016395510953848495,6.948782685332903e-25,-1.6601023745450114e-48,6.528652745012323e-07,-8.678059303155925e-24,0.019693553066115848,1.3908857456042487e-08,6.4361594492975334e-12,0.0003553562371561595,2.263301402208133e-06,1.4554365476630378e-07,-4.704506916954582e-30,5.1713906190598765e-24,1.334956753529158e-06,1.6077313461821166e-06
0.0014732293032939697,0.03159427132446203,3.758503506270879e-05,0.938,0.0,0.0,0.0011190718164582726,0.0001606161212772793,0.04998425488045018,1.8782737490058976e-14,-5.377734169227181e-30,0.0016396106262771687,7.692573459761101e-25,2.5978402746511738e-49,6.527285009519628e-07,-5.593768861186827e-24,0.019693860142058647,1.390982218825052e-08,6.4355688621514984e-12,0.00035529408495570857,2.263153291395659e-06,1.4554136866299434e-07,2.4054294398626187e-30,6.759287913956998e-24,1.3363421236533839e-06,1.6068794745535067e-06
0.0014744201887602099,0.03159427132446203,3.757239357817501e-05,0.938,0.0,0.0,0.0011188374030381466,0.00016045717560589262,0.04998426626956842,1.8816149568046493e-14,-5.390307100484971e-30,0.0016396700735969787,-1.1320547720475654e-24,-4.809587467987937e-49,6.525919216783774e-07,1.1631278598865191e-23,0.019694166780863047,1.3910787639009353e-08,6.434979033476522e-12,0.00035523201615447693,2.2630053440561753e-06,1.4553910373910803e-07,2.6170361540820747e-30,-9.083621542927157e-24,1.3377274877369665e-06,1.6060289800859034e-06
0.00147561107422645,0.03159427132446203,3.75597719802371e-05,0.938,0.0,0.0,0.0011186033223685825,0.0001602984536702011,0.04998427764726169,1.8849583441254408e-14,-5.4077500928661025e-30,0.0016397294375075262,3.5887648807282916e-26,-1.553880231167039e-48,6.524555362792418e-07,-2.1440024659831173e-24,0.01969447298342715,1.3911753806608937e-08,6.434389961884344e-12,0.00035517003058916654,2.2628575599243474e-06,1.4553685994945356e-07,-3.890331628868376e-30,-2.6676603837582755e-25,1.3391128459621167e-06,1.6051798596535052e-06
0.0014768019596926901,0.03159427132446203,3.754717022341588e-05,0.938,0.0,0.0,0.0011183695737627028,0.00016013995500931437,0.0499842890135566,1.88830390953077e-14,-5.3844097633846604e-30,0.0016397887181716145,1.0087504677693904e-24,6.452197687561017e-50,6.523193443545432e-07,-9.240213025152706e-24,0.019694778750646513,1.3912720689345626e-08,6.433801645994469e-12,0.0003551081280969211,2.26270993873543e-06,1.4553463724896407e-07,2.308620955621732e-31,8.455272387600756e-24,1.3404981985106573e-06,1.604332110139925e-06
0.0014779928451589303,0.03159427132446203,3.753458826237341e-05,0.938,0.0,0.0,0.001118136156535583,0.0001599816791636486,0.04998430036847972,1.8916516515848647e-14,-5.3833171934937366e-30,0.001639847915751607,-6.8778281078695055e-25,1.969193924184765e-49,6.521833455053391e-07,7.943975778852235e-24,0.019695084083414173,1.3913688285527562e-08,6.433214084427507e-12,0.0003550463085153251,2.2625624802252756e-06,1.455324355926968e-07,3.3336619914335376e-30,-5.227966527941282e-24,1.34188354556402e-06,1.603485728438154e-06
0.0014791837306251704,0.03159427132446203,3.752202605191239e-05,0.938,0.0,0.0,0.001117903070004239,0.00015982362567492226,0.049984311712057486,1.8950015688536823e-14,-5.406064036751567e-30,0.001639907030409429,-4.762477480636137e-25,-1.2566545819586976e-48,6.52047539333794e-07,3.584101586346996e-24,0.019695388982620625,1.3914656593461283e-08,6.432627275805443e-12,0.00035498457168240153,2.262415184130345e-06,1.4553025493583284e-07,-2.4070902721575162e-30,-4.35340313573134e-24,1.3432688873032524e-06,1.6026407114505242e-06
0.0014803746160914105,0.03159427132446203,3.750948354697563e-05,0.938,0.0,0.0,0.0011176703134876244,0.00015966579408615124,0.04998432304431626,1.8983536599049002e-14,-5.392155563405269e-30,0.001639966062306567,9.387905192131502e-25,-2.872235494340858e-49,6.519119254432699e-07,-9.502714199828177e-24,0.01969569344915386,1.3915625611455242e-08,6.432041218757215e-12,0.00035492291743661146,2.262268050187692e-06,1.4552809523367638e-07,-1.4028377966418073e-30,7.602810733937495e-24,1.3446542239090145e-06,1.6017970560886775e-06
0.0014815655015576507,0.03159427132446203,3.749696070264543e-05,0.938,0.0,0.0,0.0011174378863066212,0.00015950818394164394,0.049984334365282365,1.9017079233079156e-14,-5.379765115618623e-30,0.0016400250116040734,-1.7141481703911488e-25,5.7312546833530564e-49,6.517765034382254e-07,2.8149115504285335e-24,0.019695997483899358,1.3916595337829828e-08,6.431455911914736e-12,0.00035486134561685126,2.262121078134957e-06,1.4552595644165487e-07,3.0816538949296406e-30,-9.147607998210274e-25,1.3460395555615828e-06,1.6009547592735261e-06
0.0014827563870238908,0.03159427132446203,3.74844574741432e-05,0.938,0.0,0.0,0.0011172057877840333,0.00015935079478699698,0.04998434567498202,1.9050643576338404e-14,-5.401048456896834e-30,0.001640083878462565,-7.5155576624040485e-25,-8.027853519097586e-49,6.516412729241979e-07,7.110355489287247e-24,0.019696301087740106,1.3917565770907796e-08,6.430871353910666e-12,0.000354799856062452,2.2619742677103816e-06,1.455238385153183e-07,-7.650980860496802e-31,-6.396990814621975e-24,1.3474248824408483e-06,1.6001138179352215e-06
0.001483947272490131,0.03159427132446203,3.7471973816828676e-05,0.938,0.0,0.0,0.00111697401724458,0.00015919362616909018,0.04998435697344133,1.9084229614554936e-14,-5.3988523597617685e-30,0.001640142663042226,6.4404302353154265e-25,-6.2551899747597935e-49,6.515062335078883e-07,-7.005810136075626e-24,0.019696604261556602,1.391853690901104e-08,6.43028754338333e-12,0.0003547384486131775,2.261827618652799e-06,1.4552174141033893e-07,-2.264485597503324e-30,4.9668933479676724e-24,1.3488102047263204e-06,1.599274229013117e-06
0.001485138157956371,0.03159427132446203,3.7459509686199626e-05,0.938,0.0,0.0,0.0011167425740148894,0.00015903667763608203,0.049984368260686377,1.9117837333474006e-14,-5.3800985440563965e-30,0.001640201365502809,2.7619346588931254e-25,6.433525799633293e-49,6.513713847971107e-07,-2.053527167434115e-24,0.019696907006226866,1.3919508750471431e-08,6.429704478975348e-12,0.0003546771231092228,2.261681130701624e-06,1.4551966508251083e-07,2.169020652902604e-30,2.696971273939824e-24,1.3501955225971263e-06,1.5984359894557345e-06
0.0014863290434226112,0.03159427132446203,3.744706503789112e-05,0.938,0.0,0.0,0.0011165114574234907,0.0001588799487374051,0.04998437953674313,1.9151466718857856e-14,-5.394434088445283e-30,0.001640259986003638,-7.729243599315112e-25,-2.847417685493333e-49,6.512367264007447e-07,7.904496534842411e-24,0.01969720932262645,1.392048129362691e-08,6.4291221593302415e-12,0.00035461587939121324,2.2615348035968643e-06,1.4551760948774977e-07,6.176857161485231e-31,-6.322636865424277e-24,1.351580836232011e-06,1.5975990962207286e-06
0.0014875199288888513,0.03159427132446203,3.743463982767507e-05,0.938,0.0,0.0,0.0011162806668008059,0.0001587234390237615,0.04998439080163748,1.9185117756485697e-14,-5.402898179473632e-30,0.0016403185247036072,2.4376263723084827e-25,-8.248056997458278e-49,6.511022579287982e-07,-2.9868347855744925e-24,0.01969751121162844,1.3921454536813928e-08,6.428540583095854e-12,0.0003545547173002022,2.2613886370791157e-06,1.455155745820926e-07,-2.3527866457714104e-30,1.574116069493648e-24,1.3529661458093424e-06,1.596763546274855e-06
0.0014887108143550915,0.03159427132446203,3.742223401145971e-05,0.938,0.0,0.0,0.0011160502014791465,0.00015856714804711813,0.049984402055395255,1.921879043215367e-14,-5.383737006702927e-30,0.001640376981761185,5.582941628007001e-25,4.626525360095598e-49,6.50967978992396e-07,-5.36055567667778e-24,0.01969781267410348,1.3922428478375785e-08,6.427959748925007e-12,0.00035449363667767,2.2612426308895526e-06,1.4551356032169693e-07,9.757643768958314e-31,4.843767322047809e-24,1.354351451507108e-06,1.5959293365939337e-06
0.0014899016998213316,0.03159427132446203,3.7409847545289024e-05,0.938,0.0,0.0,0.0011158200607927031,0.00015841107536070217,0.04998441329804217,1.925248473167475e-14,-5.3881555770448864e-30,0.0016404353573344133,-5.860008741518147e-25,1.8373756115493297e-49,6.508338892037246e-07,6.271658827261887e-24,0.01969811371091976,1.3923403116664354e-08,6.427379655472053e-12,0.00035443263736552246,2.2610967847699314e-06,1.455115666628408e-07,1.484058961747835e-30,-4.572245954879798e-24,1.3557367535029165e-06,1.5950964641628165e-06
0.0014910925852875717,0.03159427132446203,3.7397480385342245e-05,0.938,0.0,0.0,0.001115590244077543,0.00015825522051899659,0.049984424529603916,1.9286200640878777e-14,-5.4035453340392894e-30,0.0016404936515809117,-1.4084796657511578e-25,-8.227799238564054e-49,6.506999881760705e-07,1.1410283155656004e-24,0.019698414322943038,1.3924378450031215e-08,6.426800301394569e-12,0.0003543717192060895,2.260951098462596e-06,1.4550959356192252e-07,-1.8414361284506544e-30,-1.5643474363643083e-24,1.3571220519740023e-06,1.5942649259753528e-06
0.0014922834707538119,0.03159427132446203,3.738513248793333e-05,0.938,0.0,0.0,0.0011153607506715969,0.00015809958307773565,0.04998443575010605,1.9319938145612346e-14,-5.389318925123987e-30,0.001640551864657876,6.356585138388206e-25,1.3214133932770683e-49,6.50566275523828e-07,-6.469803402432206e-24,0.019698714511036657,1.3925354476831645e-08,6.42622168535521e-12,0.0003543108820421232,2.2608055717104633e-06,1.455076409754598e-07,-1.4613742760530829e-31,5.2577140485619666e-24,1.3585073470972227e-06,1.5934347190343558e-06
0.001493474356220052,0.03159427132446203,3.7372803809510395e-05,0.938,0.0,0.0,0.0011151315799146592,0.0001579441625939002,0.04998444695957409,1.9353697231738816e-14,-5.383853378866096e-30,0.001640609996722081,-2.7781506249737585e-25,5.0333528838034914e-49,6.504327508624537e-07,3.1193253857989023e-24,0.01969901427606153,1.3926331195430262e-08,6.425643806018971e-12,0.00035425012571679685,2.260660204257027e-06,1.4550570886009e-07,1.756055763580949e-30,-1.9130398908623346e-24,1.3598926390490605e-06,1.5926058403515687e-06
0.0014946652416862921,0.03159427132446203,3.736049430665525e-05,0.938,0.0,0.0,0.001114902731148376,0.00015778895862571347,0.04998445815803345,1.9387477885138226e-14,-5.401004466994477e-30,0.0016406680479298834,-4.142818525772899e-25,-6.250277529798122e-49,6.50299413808481e-07,4.189905444646752e-24,0.01969931361887617,1.3927308604193785e-08,6.4250666620533514e-12,0.0003541894500737034,2.260514995846361e-06,1.455037971725692e-07,-1.0002995791668855e-30,-3.6810526045225954e-24,1.3612779280056247e-06,1.591778286947632e-06
0.0014958561271525323,0.03159427132446203,3.73482039360828e-05,0.938,0.0,0.0,0.0011146742037162418,0.00015763397073263638,0.04998446934550949,1.9421280091707287e-14,-5.39511491310852e-30,0.00164072601843722,5.256908527499397e-25,-2.263894505945904e-49,6.501662639795376e-07,-5.458339199652542e-24,0.019699612540336687,1.3928286701490263e-08,6.424490252130621e-12,0.0003541288549568538,2.260369946223112e-06,1.4550190586977237e-07,-9.438178692299069e-31,4.1444620903369276e-24,1.3626632141426514e-06,1.5909520558520513e-06
0.0014970470126187724,0.03159427132446203,3.733593265464063e-05,0.938,0.0,0.0,0.0011144459969635904,0.00015747919847536323,0.04998448052202748,1.94551038373593e-14,-5.382487020832454e-30,0.0016407839083996123,5.003993766147348e-26,6.16556322266483e-49,6.500333009943122e-07,-3.864315096281932e-25,0.0196999110412968,1.3929265485696304e-08,6.42391457492615e-12,0.00035406834021067563,2.260225055132491e-06,1.4550003490869244e-07,1.5114582486060893e-30,7.943046588722725e-25,1.3640484976355062e-06,1.590127144103161e-06
0.0014982378980850125,0.03159427132446203,3.732368041930842e-05,0.938,0.0,0.0,0.0011142181102375903,0.0001573246414158172,0.04998449168761263,1.9488949108024158e-14,-5.39630772546361e-30,0.0016408417179721662,-5.246053028535581e-25,-2.944829915322983e-49,6.499005244725536e-07,5.472495599064679e-24,0.019700209122607847,1.3930244955193206e-08,6.423339629117496e-12,0.00035400790568001204,2.26008032232029e-06,1.4549818424644056e-07,-1.1389989800911813e-31,-4.3927992392873694e-24,1.3654337786591818e-06,1.589303548748095e-06
0.0014994287835512527,0.03159427132446203,3.7311447187197444e-05,0.938,0.0,0.0,0.0011139905428872378,0.00015717029911714597,0.04998450284229003,1.9522815889648267e-14,-5.3995001208922785e-30,0.0016408994473095725,2.8939053917139177e-25,-5.0048765009776654e-49,6.497679340350881e-07,-2.9766422328134502e-24,0.019700506785118796,1.3931225108362614e-08,6.4227654133864455e-12,0.0003539475512101198,2.259935747532867e-06,1.454963538402452e-07,-1.2979584075901392e-30,2.0602835075132505e-24,1.3668190573883034e-06,1.588481266842751e-06
0.0015006196690174928,0.03159427132446203,3.729923291555005e-05,0.938,0.0,0.0,0.0011137632942633485,0.00015701617114371736,0.04998451398608474,1.9556704168194514e-14,-5.384143745233497e-30,0.0016409570965661125,3.075113813089008e-25,5.2158161486561525e-49,6.496355293037994e-07,-3.173811850528542e-24,0.019700804029676246,1.3932205943592818e-08,6.422191926418441e-12,0.0003538872766466679,2.2597913305171433e-06,1.4549454364745208e-07,9.322894026077606e-31,2.8149527585449542e-24,1.3682043339971268e-06,1.5876602954517599e-06
0.001501810554483733,0.03159427132446203,3.728703756173919e-05,0.938,0.0,0.0,0.0011135363637185534,0.00015686225706111492,0.04998452511902173,1.9590613929642236e-14,-5.390977582859172e-30,0.0016410146658956536,-4.69174112216471e-25,7.149445242687395e-50,6.495033099016188e-07,4.905161153105396e-24,0.01970110085712444,1.393318745927886e-08,6.421619166901138e-12,0.00035382708183573684,2.2596470710206063e-06,1.4549275362552377e-07,5.858511740680612e-31,-3.735348650880163e-24,1.3695896086595394e-06,1.5868406316484523e-06
0.001503001439949973,0.03159427132446203,3.72748610832679e-05,0.938,0.0,0.0,0.00111330975060729,0.0001567085564361336,0.049984536241125886,1.9624545159987175e-14,-5.401369669145175e-30,0.0016410721554516556,1.0383377263298464e-26,-6.137486392814348e-49,6.493712754525375e-07,1.631087162568653e-26,0.019701397268305262,1.393416965381651e-08,6.421047133525831e-12,0.00035376696662381613,2.2595029687913133e-06,1.4549098373203928e-07,-1.221399022258321e-30,-2.7356858281381725e-25,1.3709748815490621e-06,1.5860222725148273e-06
0.0015041923254162132,0.03159427132446203,3.726270343776876e-05,0.938,0.0,0.0,0.0011130834542857984,0.0001565550688367753,0.04998454735242203,1.9658497845241432e-14,-5.388078423350524e-30,0.0016411295653871692,4.361031247430916e-25,2.703943300874491e-49,6.492394255815981e-07,-4.539558354199354e-24,0.019701693264058278,1.3935152525605948e-08,6.420475824987767e-12,0.0003537069308578041,2.2593590235778764e-06,1.454892339246938e-07,2.4147795553178323e-31,3.701583362607863e-24,1.3723601528388513e-06,1.5852052151415187e-06
0.0015053832108824533,0.03159427132446203,3.7250564583003433e-05,0.938,0.0,0.0,0.001112857474112113,0.00015640179383224486,0.04998455845293492,1.9692471971433402e-14,-5.3865908960249634e-30,0.0016411868958548387,-2.8840718810414195e-25,3.7066222554958385e-49,6.491077599148811e-07,2.9395407965472117e-24,0.01970198884522071,1.3936136073055035e-08,6.419905239984641e-12,0.00035364697438500513,2.2592152351294717e-06,1.4548750416129814e-07,9.619397932502238e-31,-2.097060923889497e-24,1.373745422701697e-06,1.5843894566277642e-06
0.0015065740963486935,0.03159427132446203,3.723844447686218e-05,0.938,0.0,0.0,0.0011126318094460564,0.00015624873099294548,0.04998456954268918,1.9726467524607784e-14,-5.400398306832446e-30,0.0016412441470069032,-2.2859942774158254e-25,-5.424997415891567e-49,6.489762780795097e-07,2.559166850163058e-24,0.01970228401262744,1.3937120294573819e-08,6.4193353772172945e-12,0.00035358709705312957,2.259071603195834e-06,1.454857943997787e-07,-8.292935979421013e-31,-2.171972919525529e-24,1.3751306913100266e-06,1.5835749940813722e-06
0.0015077649818149336,0.03159427132446203,3.72263430773633e-05,0.938,0.0,0.0,0.0011124064596492325,0.00015609587989047448,0.049984580621709435,1.9760484490825498e-14,-5.392965378353408e-30,0.0016413013189951978,4.191480565765115e-25,-4.740958431757355e-50,6.48844979703651e-07,-4.287960128291557e-24,0.019702578767111067,1.393810518857482e-08,6.4187662353905606e-12,0.00035352729871029155,2.2589281275272574e-06,1.4548410459817667e-07,-3.5708299960428083e-31,3.3691456393425106e-24,1.3765159588359033e-06,1.582761824618693e-06
0.0015089558672811737,0.03159427132446203,3.7214260342652696e-05,0.938,0.0,0.0,0.0011121814240850239,0.00015594324009761924,0.049984591690020196,1.9794522856163665e-14,-5.384350264596047e-30,0.0016413584119711543,-5.0233406062188877e-26,5.2474775483297665e-49,6.487138644165006e-07,3.635302057838858e-25,0.019702873109501872,1.3939090753478041e-08,6.418197813212054e-12,0.0003534675792050079,2.2587848078745847e-06,1.4548243471464817e-07,9.855911593538427e-31,-7.65489133182866e-26,1.3779012254510305e-06,1.5819499453645825e-06
0.0015113376382136538,0.03159427132446203,3.719015070081389e-05,0.938,0.0,0.0,0.0011117322931167959,0.0001556385927378209,0.049984613794610964,1.9862663728590433e-14,-5.3053857180223344e-30,0.0016414723614897823,1.8828505729304493e-28,5.078881479570139e-48,6.484521816302459e-07,6.368397680339236e-26,0.019703460561314622,1.3941063889685578e-08,6.417063122645304e-12,0.00035334837610317277,2.258498635623117e-06,1.4547915453500542e-07,8.251960693092873e-32,8.714505615648008e-27,1.3806717566340414e-06,1.5803300460237867e-06
0.001513481232052886,0.03159427132446203,3.7168515439448746e-05,0.938,0.0,0.0,0.001111329143570486,0.00015536512853129796,0.049984633652360666,1.992406355942214e-14,-5.245684771283742e-30,0.00164157464734533,6.969269171209292e-26,7.492940067479787e-48,6.482172895871311e-07,-6.907092968844182e-25,0.019703987866871026,1.3942841990983958e-08,6.416044349431864e-12,0.00035324136142447045,2.258241611683017e-06,1.4547627007569422e-07,-2.503427900912752e-32,5.645848468114583e-25,1.383165233299131e-06,1.57887652045999e-06
0.001515624825892118,0.03159427132446203,3.714694000686174e-05,0.938,0.0,0.0,0.0011109270023176231,0.00015509234237785362,0.04998465347578959,1.9985532507611165e-14,-5.216405255826693e-30,0.0016416766795377257,-5.283368574155611e-25,7.327780207624546e-48,6.479829850315609e-07,5.264194584683723e-24,0.01970451385005457,1.3944622241612464e-08,6.415027887924877e-12,0.0003531345998418331,2.2579850893848594e-06,1.4547344950538883e-07,1.291803960919581e-30,-3.964559033678628e-24,1.3856587096672718e-06,1.5774271308432589e-06
0.0015177684197313502,0.03159427132446203,3.7125424163509113e-05,0.938,0.0,0.0,0.0011105258657088232,0.00015482023182845838,0.04998467326503809,2.0047070492539456e-14,-5.215604355519103e-30,0.001641778458935746,-1.0149689573940001e-25,5.523635333450028e-48,6.477492658379129e-07,1.1542204529835995e-24,0.01970503851562508,1.3946404632497785e-08,6.414013730701572e-12,0.00035302809048619023,2.2577290672954676e-06,1.4547069258415713e-07,-1.0543822260811576e-31,-8.640713310127228e-25,1.3881521867268757e-06,1.5759818607093146e-06
0.0015199120135705824,0.03159427132446203,3.710396767114769e-05,0.938,0.0,0.0,0.0011101257301128454,0.0001545487944462393,0.04998469302024577,2.0108677433755703e-14,-5.220204258758409e-30,0.0016418799864040487,2.882193200817075e-25,3.904774057125527e-48,6.47516129891134e-07,-2.8201279447205492e-24,0.0197055618683188,1.3948189154613408e-08,6.413001870372865e-12,0.00035292183249258953,2.2574735439873743e-06,1.4546799907324094e-07,-6.801467624087282e-31,2.169427746564042e-24,1.390645665462633e-06,1.5745406936807066e-06
0.0015220556074098145,0.03159427132446203,3.7082570292825986e-05,0.938,0.0,0.0,0.001109726591916473,0.0001542780278064039,0.04998471274155146,2.0170353250974608e-14,-5.2249586882702626e-30,0.0016419812628032002,-1.7239880882513482e-25,2.783632988984831e-48,6.472835750866654e-07,1.672379683306067e-24,0.01970608391284858,1.3949975798984311e-08,6.411992299582191e-12,0.0003528158250001716,2.2572185180387905e-06,1.4546536873505117e-07,6.379911620007005e-31,-1.2441671000068327e-24,1.393139146855531e-06,1.5731036134662481e-06
0.0015241992012490467,0.03159427132446203,3.7061231792875336e-05,0.938,0.0,0.0,0.0011093284475244022,0.0001540079294961627,0.0499847324290933,2.0232097864076142e-14,-5.227902491673015e-30,0.0016420822889896976,-1.121037899706429e-25,2.057871664452697e-48,6.47051599330375e-07,1.2137349117307208e-24,0.019706604653903986,1.3951764556675255e-08,6.410985011005061e-12,0.0003527100671521453,2.2569639880335687e-06,1.4546280133316263e-07,7.119457801047296e-32,-8.88483045969963e-25,1.3956326318828706e-06,1.5716706038604458e-06
0.0015263427950882788,0.03159427132446203,3.703995193690115e-05,0.938,0.0,0.0,0.0011089312933591287,0.00015373849711465426,0.04998475208300865,2.0293911193104817e-14,-5.225009788344299e-30,0.0016421830658159967,2.2139458303906193e-25,1.8125291845890723e-48,6.468202005384988e-07,-2.1226965160874693e-24,0.01970712409615145,1.3953555418790949e-08,6.40997999734985e-12,0.00035260455809576303,2.256709952561178e-06,1.45460296632307e-07,-5.966287692611802e-31,1.6532128850385526e-24,1.3981261215182865e-06,1.5702416487429386e-06
0.001528486388927511,0.03159427132446203,3.701873049177425e-05,0.938,0.0,0.0,0.001108535125860834,0.00015346972827286968,0.04998477170343414,2.0355793158268944e-14,-5.2227542280511714e-30,0.0016422835941305328,-5.735776547855121e-26,1.5599223099111633e-48,6.465893766375702e-07,5.298313816658395e-25,0.019707642244234432,1.3955348376483164e-08,6.408977251357154e-12,0.00035249929698229665,2.256456410216677e-06,1.4545785439836606e-07,3.7197869237306916e-31,-3.8404260290913634e-25,1.4006196167317634e-06,1.5688167320779421e-06
0.0015306299827667431,0.03159427132446203,3.699756722562334e-05,0.938,0.0,0.0,0.0011081399414872887,0.0001532016205935875,0.04998479129050567,2.0417743679940008e-14,-5.224383029406631e-30,0.001642383874777746,-1.5405381092325753e-26,1.1182785563547049e-48,6.463591255643627e-07,2.3027807305910084e-25,0.019708159102773543,1.3957143420946134e-08,6.407976765799186e-12,0.0003523942829670155,2.2562033596006905e-06,1.454554743983654e-07,-8.301318741639943e-32,-1.3108588448292022e-25,1.403113118489651e-06,1.5673958379137618e-06
0.0015327735766059753,0.03159427132446203,3.697646190782408e-05,0.938,0.0,0.0,0.0011077457367137111,0.00015293417171127866,0.04998481084435843,2.0479762678651748e-14,-5.221366581830255e-30,0.0016424839085981077,5.632820446998674e-25,1.0503943426573271e-48,6.461294452658117e-07,-5.46207632546052e-24,0.0197086746763667,1.3958940543414638e-08,6.40697853348018e-12,0.0003522895152091566,2.2559507993193696e-06,1.4545315640046657e-07,-1.4880549411766412e-30,4.231148431851654e-24,1.4056066277546847e-06,1.5659789503820923e-06
0.0015349171704452074,0.03159427132446203,3.695541430899145e-05,0.938,0.0,0.0,0.0011073525080326707,0.0001526673792720415,0.04998483036512686,2.054185007509952e-14,-5.2195493464859214e-30,0.0016425836964281445,-1.3779696868739162e-25,9.73947494411201e-49,6.459003336989551e-07,1.193630673010451e-24,0.019709188969589293,1.3960739735169556e-08,6.405982547236396e-12,0.0003521849928719025,2.255698727984367e-06,1.4545090017396138e-07,9.76534733676105e-31,-9.283572396163444e-25,1.4081001454860054e-06,1.5645660536975323e-06
0.0015370607642844396,0.03159427132446203,3.693442420097126e-05,0.938,0.0,0.0,0.001106960251953973,0.00015240124093352617,0.049984849852944734,2.0604005790139545e-14,-5.2279797133626285e-30,0.0016426832391004632,-7.434305722929996e-25,2.6372928577807582e-49,6.456717888308661e-07,7.377687078535384e-24,0.019709701986994323,1.3962540987534362e-08,6.404988799934792e-12,0.00035208071512235706,2.255447144212802e-06,1.4544870548926593e-07,1.6725247953700307e-30,-5.6280915697594156e-24,1.4105936726391723e-06,1.5631571321570273e-06
0.0015392043581236717,0.03159427132446203,3.6913491356832795e-05,0.938,0.0,0.0,0.001106568965004569,0.0001521357543648722,0.04998486930794506,2.0666229744788347e-14,-5.224713270744863e-30,0.0016427825374437694,8.735918068831128e-25,3.5137858497782214e-49,6.454438086386026e-07,-8.195580056062227e-24,0.01971021373311248,1.3964344291868216e-08,6.4039972844736396e-12,0.00035197668113152487,2.2551960466272443e-06,1.4544657211791474e-07,-3.19479732984295e-30,6.418112311555802e-24,1.4130872101661816e-06,1.5617521701394031e-06
