Time (s),Volume (m^3),H_X(19),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),N2X2(45),H2(20),H2X(38),N2X(46)
3.918411752459662e-06,0.05842168493353951,8.05066965789106e-05,0.938,0.0,0.0,0.026322262612347602,0.00368997571074503,0.04980236231416319,2.495506324893973e-08,-1.8613205401514918e-25,0.0019978839231437596,1.5374363102162969e-27,-7.104060015787217e-34,7.758776950813186e-07,2.469898354842346e-17,0.012816904508384042,4.0774893121810524e-07,5.878267604033197e-09,7.314079481483639e-07,4.3925873187965577e-07,1.4392057699863768e-08,1.068134506561722e-28,9.644496516589785e-28,2.3659676197935235e-07,0.00015798186026991687,2.542090499628548e-07,8.27684080586906e-11
3.921337797334908e-06,0.05842168493353951,8.048995205016872e-05,0.938,0.0,0.0,0.02631830951203907,0.0036880010136355885,0.049802343257010974,2.5030202318331146e-08,-1.8612398734817616e-25,0.0019978823893692915,-8.922636883514577e-27,-7.061446987746307e-34,7.75760875042722e-07,2.4736861054719912e-17,0.01282087307688318,4.081873065337831e-07,5.877959608457653e-09,7.312910805827196e-07,4.392381933066246e-07,1.4402362796006359e-08,3.946691341856907e-29,8.875633941275184e-27,2.3713267302660842e-07,0.00015801188783980054,2.54219219783205e-07,8.296838890334559e-11
3.9242638422101546e-06,0.05842168493353951,8.047321724095895e-05,0.938,0.0,0.0,0.026314359756303383,0.0036860279656847983,0.04980232425725241,2.510549415535305e-08,-1.8611719913775028e-25,0.0019978808537920137,-1.5003990312970117e-27,-7.019129373233899e-34,7.756441545737335e-07,2.4774758114255998e-17,0.012824838289571228,4.0862571753980113e-07,5.877652169877768e-09,7.311743159733648e-07,4.3921768645808506e-07,1.441266623493511e-08,-3.171058510458977e-29,6.103702846328992e-28,2.376692480719401e-07,0.00015804185565369827,2.5422931119801995e-07,8.31686518205481e-11
3.927189887085401e-06,0.05842168493353951,8.045649214434356e-05,0.938,0.0,0.0,0.026310413340849645,0.0036840565647870264,0.04980230531480074,2.5180938897120982e-08,-1.8610907466088656e-25,0.001997879316412018,-1.3430690599393776e-27,-6.977034410186606e-34,7.755275335460069e-07,2.4812677958543432e-17,0.012828800150746352,4.0906416409323075e-07,5.877345287330964e-09,7.310576541816778e-07,4.3919721127710266e-07,1.4422968017534268e-08,1.600020042334246e-28,-2.78836330904645e-27,2.38206487101109e-07,0.00015807176380194202,2.542393243729653e-07,8.336919686991601e-11
3.930115931960647e-06,0.05842168493353951,8.043977675338807e-05,0.938,0.0,0.0,0.026306470261393995,0.0036820868088400954,0.04980228642956933,2.5256536680649495e-08,-1.861043265635258e-25,0.001997877777229397,-1.2730114718083978e-26,-6.9352881665563175e-34,7.754110118313992e-07,2.485061713080387e-17,0.012832758664699668,4.0950264605153404e-07,5.8770389598656635e-09,7.30941095069276e-07,4.3917676770685214e-07,1.4433268144690943e-08,1.2597047927768818e-28,1.0119061733467444e-26,2.3874439009957976e-07,0.00015810161237471692,2.542492594733488e-07,8.357002411095574e-11
3.933041976835894e-06,0.05842168493353951,8.042307106116213e-05,0.938,0.0,0.0,0.02630253051366117,0.003680118695746029,0.049802267601471724,2.5332287642830003e-08,-1.8610448053687132e-25,0.001997876236244242,-9.594067377678756e-29,-6.893930346468524e-34,7.752945893020316e-07,2.488857304811877e-17,0.012836713835713708,4.099411632726339e-07,5.876733186520168e-09,7.30824638498064e-07,4.3915635569064524e-07,1.4443566617297924e-08,-2.0829276320950533e-28,4.708247004765569e-27,2.392829570524628e-07,0.00015813140146202952,2.5425911666409297e-07,8.377113360291764e-11
3.93596802171114e-06,0.05842168493353951,8.040637506073831e-05,0.938,0.0,0.0,0.026298594093382355,0.003678152223410016,0.04980224883042161,2.5408191920460757e-08,-1.86100073273289e-25,0.001997874693456644,1.739088381462123e-26,-6.852702122005959e-34,7.751782658302269e-07,2.4926551930335595e-17,0.01284066566806454,4.1037971561481227e-07,5.87642796632572e-09,7.307082843301624e-07,4.3913597517189783e-07,1.4453863436250285e-08,-7.721099618830388e-29,-1.2899755710004363e-26,2.39822187944597e-07,0.00015816113115375193,2.5426889610977963e-07,8.397252540481099e-11
3.9388940665863865e-06,0.05842168493353951,8.038968874519317e-05,0.938,0.0,0.0,0.026294660996296838,0.0036761873897412146,0.04980223011633282,2.5484249650223242e-08,-1.8608991142613052e-25,0.0019978731488666957,-8.109919854946602e-27,-6.811569594395791e-34,7.750620412885396e-07,2.4964555503943358e-17,0.012844614166020136,4.1081830293678546e-07,5.876123298337735e-09,7.305920324279644e-07,4.3911562609415475e-07,1.4464158602448111e-08,3.215519517292282e-28,6.177076380769225e-27,2.403620827604883e-07,0.00015819080153958747,2.542785979745993e-07,8.417419957557075e-11
3.941820111461633e-06,0.05842168493353951,8.037301210760672e-05,0.938,0.0,0.0,0.02629073121815107,0.0036742241926522963,0.04980221145911936,2.5560460968695247e-08,-1.8607740170210868e-25,0.001997871602474489,-1.5699291855415346e-26,-6.77062517978544e-34,7.749459155497315e-07,2.5002572636192816e-17,0.01284855933384128,4.112569250976639e-07,5.87581918161875e-09,7.304758826541094e-07,4.390953084010692e-07,1.4474452116794373e-08,-8.061079170637449e-29,6.909935226567717e-27,2.4090264148434386e-07,0.00015822041270909003,2.5428822242238033e-07,8.437615617403018e-11
3.944746156336879e-06,0.05842168493353951,8.035634514106215e-05,0.938,0.0,0.0,0.02628680475469862,0.0036722626300594147,0.04980219285869538,2.5636826012351402e-08,-1.860742947886658e-25,0.001997870054280117,3.275948025522369e-27,-6.730186113797187e-34,7.748298884868021e-07,2.5040611328843233e-17,0.012852501175781664,4.116955819569549e-07,5.8755156151951005e-09,7.303598348714745e-07,4.3907502203640636e-07,1.4484743980194295e-08,-7.467431027589583e-29,-8.690642619552244e-27,2.4144386410007267e-07,0.00015824996475166566,2.542977696165955e-07,8.457839525860187e-11
3.947672201212126e-06,0.05842168493353951,8.033968783864656e-05,0.938,0.0,0.0,0.026282881601700853,0.003670302699882538,0.04980217431497516,2.57133449175534e-08,-1.860770930706578e-25,0.001997868504283671,1.7016812297482964e-27,-6.690153559441224e-34,7.747139599729699e-07,2.5078672938586607e-17,0.012856439696087166,4.121342733745892e-07,5.875212598125424e-09,7.302438889431945e-07,4.390547669440599e-07,1.4495034193556893e-08,8.837677182707629e-29,2.1730648190051857e-27,2.419857505912624e-07,0.00015827945775655789,2.5430723972034334e-07,8.478091688767192e-11
3.950598246087372e-06,0.05842168493353951,8.03230401934508e-05,0.938,0.0,0.0,0.026278961754926857,0.0036683444000454347,0.04980215582787317,2.579001782055008e-08,-1.8608094348542787e-25,0.0019978669524852426,-3.7588986532788534e-27,-6.6503941361235225e-34,7.745981298816805e-07,2.5116752391998336e-17,0.012860374898995922,4.1257299921091747e-07,5.8749101294767565e-09,7.301280447326677e-07,4.3903454306804247e-07,1.450532275779524e-08,-1.8913394339135613e-28,2.0337526829292057e-26,2.4252830094118147e-07,0.0001583088918128488,2.5431663289634787e-07,8.498372111949396e-11
3.953524290962618e-06,0.05842168493353951,8.030640219856928e-05,0.938,0.0,0.0,0.026275045210153194,0.0036663877284755213,0.04980213739730402,2.58668448574818e-08,-1.8607469384037362e-25,0.001997865398884925,1.6417497476905112e-26,-6.6106038411145665e-34,7.744823980866151e-07,2.515485017524419e-17,0.012864306788738615,4.1301175932669705e-07,5.8746082082901965e-09,7.300123021035442e-07,4.390143503524846e-07,1.4515609673825716e-08,-2.771889446395461e-28,-8.376596177632876e-28,2.4307151513279127e-07,0.00015833826700946527,2.5432594930696866e-07,8.518680801199731e-11
3.956450335837865e-06,0.05842168493353951,8.028977384710006e-05,0.938,0.0,0.0,0.02627113196316388,0.0036644326831038743,0.04980211902318247,2.5943826164379755e-08,-1.8605434764313517e-25,0.0019978638434828095,8.125341948844545e-27,-6.570674450662918e-34,7.743667644616812e-07,2.519297260292214e-17,0.01286823536953846,4.134505535830912e-07,5.874306833612713e-09,7.298966609197204e-07,4.389941887416394e-07,1.4525894942568159e-08,2.4912739056633453e-28,-1.1836717606673859e-26,2.4361539314874653e-07,0.00015836758343517867,2.5433518911420027e-07,8.53901776229257e-11
3.959376380713111e-06,0.05842168493353951,8.027315513214484e-05,0.938,0.0,0.0,0.02626722200975028,0.0036624792618651664,0.04980210070542344,2.6020961877167533e-08,-1.8604448401252898e-25,0.0019978622862789892,-2.8001788487471206e-26,-6.531271978894836e-34,7.742512288809891e-07,2.523111626754276e-17,0.012872160645611313,4.1388938184166513e-07,5.874006004532861e-09,7.297811210453419e-07,4.3897405817987133e-07,1.4536178564945524e-08,2.424380746606025e-28,1.9905350043622643e-26,2.441599349713993e-07,0.00015839684117860688,2.5434435247967613e-07,8.55938300100527e-11
3.9623024255883575e-06,0.05842168493353951,8.025654604680902e-05,0.938,0.0,0.0,0.026263315345711195,0.003660527462697711,0.04980208244394201,2.609825213165985e-08,-1.8603836683675727e-25,0.0019978607272735562,-9.675310423604855e-27,-6.492212012198497e-34,7.741357912188787e-07,2.5269272898051346e-17,0.012876082621165609,4.1432824396438736e-07,5.873705720113738e-09,7.296656823448094e-07,4.389539586116568e-07,1.454646054188406e-08,-1.7338278470395548e-28,3.6905921293480215e-27,2.4470514058279766e-07,0.00015842604032821343,2.5435343956466623e-07,8.579776523087368e-11
3.965228470463604e-06,0.05842168493353951,8.023994658420153e-05,0.938,0.0,0.0,0.026259411966852855,0.0036585772835434714,0.049802064238653375,2.6175697063561708e-08,-1.8603862668394095e-25,0.001997859166466603,9.43000264502184e-27,-6.453563571669792e-34,7.740204513499312e-07,2.53074532158426e-17,0.012880001300402327,4.1476713981363126e-07,5.873405979388939e-09,7.295503446827675e-07,4.3893388998159594e-07,1.4556740874313328e-08,1.0257100010871909e-29,-7.417105022692711e-27,2.4525100996468536e-07,0.00015845518097230623,2.543624505300781e-07,8.60019833424962e-11
3.96815451533885e-06,0.05842168493353951,8.022335673743519e-05,0.938,0.0,0.0,0.02625551186898891,0.0036566287223480333,0.04980204608947293,2.62532968084691e-08,-1.8603750398171274e-25,0.0019978576038582217,-9.928851009869347e-28,-6.415113586635998e-34,7.739052091489298e-07,2.534565544654073e-17,0.01288391668751504,4.1520606925217214e-07,5.873106781443814e-09,7.294351079241075e-07,4.389138522344098e-07,1.4567019563166129e-08,6.20706982506208e-29,8.131455179709582e-27,2.457975430985044e-07,0.00015848426319903884,2.5437138553645774e-07,8.62064844021093e-11
3.970787955726572e-06,0.05842168493353951,8.020843409120024e-05,0.938,0.0,0.0,0.02625200458270747,0.0036548763989318546,0.04980202980311321,2.6323269055987852e-08,-1.8602912181199994e-25,0.001997856195970534,-2.1012698959694246e-27,-6.380509946516858e-34,7.738015745708114e-07,2.53800518361038e-17,0.012887437724610514,4.1560113435261434e-07,5.872837966605612e-09,7.293314810022424e-07,4.388958446212011e-07,1.4576268978649333e-08,-8.162909040276846e-29,5.146369177346737e-27,2.46289990411262e-07,0.00015851038732899047,2.543793622296281e-07,8.639077732338656e-11
3.973421396114294e-06,0.05842168493353951,8.019351922320527e-05,0.938,0.0,0.0,0.02624849994760503,0.0036531253829085743,0.04980201356207122,2.639336691048175e-08,-1.8601741941796948e-25,0.001997854786623833,1.007920000896939e-26,-6.346005816111468e-34,7.73698018911522e-07,2.5414463547018823e-17,0.012890956101523108,4.159962264500855e-07,5.872569589979739e-09,7.292279356047424e-07,4.3887786193829465e-07,1.4585517064278302e-08,-5.543092123406219e-30,-1.7248606613112032e-26,2.4678297533385717e-07,0.00015853646427620795,2.543872776422647e-07,8.657529952000409e-11
3.976054836502015e-06,0.05842168493353951,8.017861212843707e-05,0.938,0.0,0.0,0.02624499796064502,0.0036513756727880216,0.04980199736628557,2.646359047057393e-08,-1.8601298032450192e-25,0.0019978533758181856,3.2511049215829854e-28,-6.311888325522339e-34,7.73594542080245e-07,2.5448895975036406e-17,0.012894471821294634,4.1639134544537923e-07,5.872301650885322e-09,7.291244716336277e-07,4.3885990414563183e-07,1.4594763820739694e-08,2.2328284264645697e-28,-8.581155975204192e-27,2.4727649785213857e-07,0.0001585624941046363,2.5439513189065924e-07,8.676005103318044e-11
3.978688276889737e-06,0.05842168493353951,8.016371280188498e-05,0.938,0.0,0.0,0.02624149861879569,0.0036496272670823817,0.04980198121569498,2.6533939834816014e-08,-1.8601973535343773e-25,0.001997851963553659,-1.6380776225923599e-26,-6.2782616348026864e-34,7.734911439862983e-07,2.5483345301141668e-17,0.012897984886962092,4.1678649123954885e-07,5.872034148667619e-09,7.290210889910808e-07,4.388419712032273e-07,1.4604009248722231e-08,2.2679914660081173e-29,2.2436770121827243e-26,2.477705579517601e-07,0.00015858847687812,2.544029250908688e-07,8.694503190415732e-11
3.9813217172774586e-06,0.05842168493353951,8.014882123854068e-05,0.938,0.0,0.0,0.02623800191903011,0.003647880164306197,0.049801965110238294,2.6604415101688087e-08,-1.8601275549086268e-25,0.001997850549830321,-5.249656138534404e-27,-6.2444475567073e-34,7.733878245391519e-07,2.551780390959893e-17,0.012901495301557663,4.171816637339085e-07,5.871767082647659e-09,7.289177875794517e-07,4.388240630711692e-07,1.4613253348916698e-08,-7.155515035880843e-29,1.0388649280756042e-26,2.4826515561818147e-07,0.00015861441266040334,2.544106573587163e-07,8.713024217397275e-11
3.98395515766518e-06,0.05842168493353951,8.01339374333984e-05,0.938,0.0,0.0,0.026234507858326126,0.003646134362976357,0.04980194904985441,2.6675016369598777e-08,-1.8598874711290862e-25,0.001997849134648239,5.69556493233129e-28,-6.210356244287051e-34,7.73284583648426e-07,2.5552277523517472e-17,0.012905003068108751,4.175768628300306e-07,5.8715004521334344e-09,7.288145673012461e-07,4.3880617970962515e-07,1.4622496122015895e-08,3.113086144721762e-28,-1.9416795317832864e-26,2.487602908366693e-07,0.00015864030151513058,2.5441832880979134e-07,8.731568188343653e-11
3.986588598052902e-06,0.05842168493353951,8.011906138145474e-05,0.938,0.0,0.0,0.02623101643366638,0.003644389861612093,0.04980193303448235,2.6745743736885247e-08,-1.8598838611819813e-25,0.0019978477180074812,-4.899799620915767e-27,-6.177092644772405e-34,7.731814212238725e-07,2.558677677338975e-17,0.012908508189637964,4.1797208842974675e-07,5.87123425647303e-09,7.287114280591267e-07,4.387883210788383e-07,1.4631737568714645e-08,5.538348890655023e-29,-1.1496515712079481e-26,2.4925596359229675e-07,0.0001586661435058462,2.544259395594503e-07,8.750135107337669e-11
3.9892220384406235e-06,0.05842168493353951,8.010419307770879e-05,0.938,0.0,0.0,0.02622752764203827,0.003642646658734979,0.049801917064061216,2.6816597301813197e-08,-1.8600107908809542e-25,0.001997846299908115,-4.303699409782615e-27,-6.144366864909434e-34,7.730783371753908e-07,2.5621287612397386e-17,0.012912010669163127,4.183673404351459e-07,5.870968494993119e-09,7.286083697559232e-07,4.387704871391242e-07,1.4640977689709782e-08,-1.980224418401741e-30,6.9635617841726e-27,2.497521738699457e-07,0.00015869193869599493,2.544334897228174e-07,8.768724978452528e-11
3.991855478828345e-06,0.05842168493353951,8.008933251716209e-05,0.938,0.0,0.0,0.02622404148043397,0.003640904752868918,0.049801901138530245,2.688757716257691e-08,-1.8600070541095356e-25,0.001997844880350208,-4.6326122279092294e-29,-6.111467209065665e-34,7.729753314130266e-07,2.5655813639551932e-17,0.012915510509697319,4.1876261874857404e-07,5.870703167019368e-09,7.285053922946244e-07,4.3875267785087377e-07,1.4650216485700112e-08,6.164028873806436e-30,8.389791959346173e-27,2.502489216543068e-07,0.0001587176871489221,2.54440979414785e-07,8.787337805740605e-11
3.994488919216067e-06,0.05842168493353951,8.00744796948187e-05,0.938,0.0,0.0,0.026220557945850393,0.0036391641425401427,0.04980188525782873,2.6958683417299214e-08,-1.8599099982798876e-25,0.001997843459333829,1.4460811284793596e-27,-6.078494736696995e-34,7.728724038469637e-07,2.5690355668917645e-17,0.012919007714248847,4.191579232726332e-07,5.8704382718879556e-09,7.284024955783758e-07,4.3873489317455403e-07,1.4659453957386393e-08,4.763120406691612e-29,1.9105554164138493e-27,2.507462069298801e-07,0.00015874338892787405,2.544484087500138e-07,8.805973593248821e-11
3.9971223596037885e-06,0.05842168493353951,8.005963460568507e-05,0.938,0.0,0.0,0.026217077035289228,0.003637424826277213,0.04980186942189608,2.7029916164031524e-08,-1.8598322327788288e-25,0.001997842036859044,2.9844689135248175e-28,-6.045755111076913e-34,7.727695543875314e-07,2.5724915315536216e-17,0.012922502285821279,4.195532539101814e-07,5.87017380893059e-09,7.282996795104832e-07,4.3871713307070573e-07,1.466869010547136e-08,-8.92434450768747e-30,-1.6856253707127679e-28,2.5124402968097613e-07,0.0001587690440959977,2.544557778429342e-07,8.824632345009077e-11
3.99975579999151e-06,0.05842168493353951,8.004479724477018e-05,0.938,0.0,0.0,0.026213598745756857,0.003635686802611009,0.04980185363067181,2.7101275500753825e-08,-1.85979375551067e-25,0.001997840612925922,-2.586568099597906e-28,-6.013301656540868e-34,7.726667829451982e-07,2.5759489839557748e-17,0.012925994227413438,4.1994861056433166e-07,5.869909777486243e-09,7.281969439944118e-07,4.3869939749994453e-07,1.4677924930659671e-08,1.829914566886457e-29,1.3867494406877055e-27,2.5174238989171604e-07,0.00015879465271634126,2.5446308680774617e-07,8.843314065047192e-11
4.002389240379232e-06,0.05842168493353951,8.002996760708545e-05,0.938,0.0,0.0,0.026210123074264423,0.003633950070074724,0.0498018378840955,2.7172761525374738e-08,-1.859756704237933e-25,0.0019978391875345304,-3.751271766492985e-28,-5.98103019687283e-34,7.725640894305779e-07,2.5794081096007773e-17,0.012929483542019428,4.2034399313845076e-07,5.869646176887022e-09,7.280942889337861e-07,4.386816864229594e-07,1.4687158433657908e-08,-2.924948274388062e-29,2.8905509432394385e-27,2.522412875460329e-07,0.00015882021485185424,2.5447033575841983e-07,8.862018757371171e-11
4.0050226807669535e-06,0.05842168493353951,8.001514568764486e-05,0.938,0.0,0.0,0.02620665001782777,0.0036322146272038617,0.049801822182106874,2.724437433573146e-08,-1.859706417258933e-25,0.001997837760684938,3.1161783154023086e-28,-5.948899802335537e-34,7.724614737544229e-07,2.5828687311382194e-17,0.012932970232628627,4.207394015361593e-07,5.8693830064751524e-09,7.279917142323875e-07,4.386639998005144e-07,1.4696390615174567e-08,3.063097033529572e-29,2.101812845686447e-27,2.527407226276722e-07,0.0001588457305653877,2.544775248086964e-07,8.880746425984158e-11
4.007656121154675e-06,0.05842168493353951,8.000033148146482e-05,0.938,0.0,0.0,0.026203179573467433,0.0036304804725362347,0.04980180652464572,2.7316114029589843e-08,-1.8596515547501252e-25,0.0019978363323772115,-1.9279648716724438e-28,-5.916933102273042e-34,7.723589358276283e-07,2.5863310640056034e-17,0.012936454302225706,4.211348356613307e-07,5.869120265584622e-09,7.278892197941562e-07,4.386463375934463e-07,1.4705621475920014e-08,-3.405152287214575e-29,2.10405612671854e-27,2.5324069512019285e-07,0.00015887119991969415,2.5448465407208815e-07,8.899497074871066e-11
4.010289561542397e-06,0.05842168493353951,7.998552498356422e-05,0.938,0.0,0.0,0.026199711738208682,0.0036287476046119533,0.04980179091165192,2.738798070464435e-08,-1.8596016079435339e-25,0.0019978349026114196,3.922293074799899e-28,-5.885154961047421e-34,7.722564755612298e-07,2.5897948902900723e-17,0.012939935753790646,4.215302954180903e-07,5.868857953561439e-09,7.277868055231894e-07,4.386286997626673e-07,1.4714851016606508e-08,4.1262291126670774e-29,1.4093824815492434e-27,2.5374120500696703e-07,0.00015889662297742838,2.544917236618797e-07,8.918270708013266e-11
4.0129230019301185e-06,0.05842168493353951,7.997072618896452e-05,0.938,0.0,0.0,0.026196246509081436,0.003627016021973426,0.04980177534306548,2.7459974458518122e-08,-1.8595529968092528e-25,0.00199783347138763,-5.512016909040505e-28,-5.853554652443026e-34,7.72154092866404e-07,2.5932604214610806e-17,0.012943414590298725,4.2192578071081487e-07,5.868596069740874e-09,7.276844713237426e-07,4.3861108626916124e-07,1.472407923794815e-08,-4.8517580190694193e-29,2.5482595784892965e-27,2.5424225227118236e-07,0.00015892199980114697,2.544987336911278e-07,8.937067329372568e-11
4.01555644231784e-06,0.05842168493353951,7.995593509268994e-05,0.938,0.0,0.0,0.026192783883120893,0.0036252857231656344,0.04980175981882648,2.753209538875417e-08,-1.859501477008831e-25,0.0019978320387059106,-5.398638761606275e-28,-5.822119653602848e-34,7.720517876544845e-07,2.5967274699032262e-17,0.01294689081471997,4.223212914441619e-07,5.868334613471727e-09,7.27582217100246e-07,4.3859349707399594e-07,1.4733306140661256e-08,-7.779613108815314e-30,2.2907478234238506e-27,2.547438368958187e-07,0.00015894733045329677,2.545056842726407e-07,8.955886942906798e-11
4.018189882705562e-06,0.05842168493353951,7.994115168976665e-05,0.938,0.0,0.0,0.026189323857365738,0.0036235567067352827,0.04980174433887509,2.7604343592841795e-08,-1.8594504486858802e-25,0.0019978306045663296,-7.523921169005353e-28,-5.790858233267124e-34,7.719495598369109e-07,2.600196154076988e-17,0.0129503644300209,4.2271682752297767e-07,5.868073584093892e-09,7.27480042757249e-07,4.3857593213829365e-07,1.4742531725463418e-08,-5.144550234377203e-29,2.4038099431199552e-27,2.552459588637181e-07,0.00015897261499625128,2.5451257551904595e-07,8.974729552557677e-11
4.0208233230932834e-06,0.05842168493353951,7.99263759752234e-05,0.938,0.0,0.0,0.026185866428859644,0.0036218289712315033,0.04980172890315161,2.767671916819442e-08,-1.8594024321289826e-25,0.001997829168968955,2.582979800204471e-28,-5.759776246902412e-34,7.718474093252721e-07,2.6036663658930107e-17,0.012953835439163057,4.231123888523742e-07,5.867812980956678e-09,7.273779481994673e-07,4.385583914232544e-07,1.4751755993074017e-08,4.41168120839953e-29,1.5099164075750052e-27,2.557486181575264e-07,0.0001589978534922803,2.545194075427297e-07,8.99359516226159e-11
4.023456763481005e-06,0.05842168493353951,7.991160794409176e-05,0.938,0.0,0.0,0.026182411594651293,0.0036201025152058923,0.04980171351159638,2.774922221214846e-08,-1.8593538100140013e-25,0.0019978277319138544,-4.729526116863073e-28,-5.72886288723035e-34,7.717453360313068e-07,2.607138252812264e-17,0.012957303845102977,4.235079753377328e-07,5.867552803400917e-09,7.272759333317854e-07,4.385408748901561e-07,1.4760978944214386e-08,-5.633415712813176e-29,2.4894463602763495e-27,2.562518147596927e-07,0.00015902304600354865,2.545261804558386e-07,9.012483775935275e-11
4.026090203868727e-06,0.05842168493353951,7.989684759140576e-05,0.938,0.0,0.0,0.02617895935179406,0.003618377337212348,0.049801698164149893,2.7821852821968066e-08,-1.8593049038998578e-25,0.0019978262934010967,7.9711293604260055e-28,-5.698118078744226e-34,7.716433398668953e-07,2.6106116433137803e-17,0.01296076965079247,4.239035868846856e-07,5.867293050781693e-09,7.271739980592441e-07,4.3852338250035213e-07,1.4770200579607715e-08,7.732321691828778e-29,1.2269193119997812e-27,2.5675554865248137e-07,0.00015904819259212282,2.545328943702941e-07,9.031395397494121e-11
4.028723644256448e-06,0.05842168493353951,7.988209491220198e-05,0.938,0.0,0.0,0.026175509697345892,0.0036166534358069934,0.049801682860752705,2.7894611094847538e-08,-1.8592537865113045e-25,0.0019978248534307497,-1.0071516018979734e-27,-5.667535652514117e-34,7.715414207440541e-07,2.6140867242204893e-17,0.012964232859178818,4.2429922339910704e-07,5.8670337224395775e-09,7.270721422870381e-07,4.385059142152654e-07,1.4779420899978984e-08,-9.852880031445783e-29,3.0859879059669184e-27,2.572598198179798e-07,0.0001590732933199743,2.54539549397797e-07,9.050330030830858e-11
4.03135708464417e-06,0.05842168493353951,7.986734990151949e-05,0.938,0.0,0.0,0.02617206262836924,0.0036149308095481795,0.049801667601345474,2.796749712791106e-08,-1.8592042920215016e-25,0.0019978234120028816,1.3918675704643711e-27,-5.637125086442695e-34,7.714395785749358e-07,2.617563273964131e-17,0.012967693473204745,4.246948847871137e-07,5.866774817735678e-09,7.269703659205128e-07,4.384884699963917e-07,1.4788639906054904e-08,1.2717698245390306e-28,5.614046458926843e-28,2.577646282380978e-07,0.00015909834824897977,2.5454614564982685e-07,9.069287679841487e-11
4.033990525031892e-06,0.05842168493353951,7.985261255439986e-05,0.938,0.0,0.0,0.02616861814193118,0.0036132094569965097,0.04980165238586897,2.804051101821177e-08,-1.859152675580701e-25,0.0019978219691175604,-1.9432208261139957e-27,-5.606875266954617e-34,7.713378132718321e-07,2.621041543138711e-17,0.012971151495808388,4.250905709550674e-07,5.866516336008448e-09,7.268686688651699e-07,4.384710498052966e-07,1.47978575985639e-08,-1.6562875660442464e-28,4.012016268664207e-27,2.5826997389456616e-07,0.0001591233574409195,2.545526832376397e-07,9.088268348393809e-11
4.036623965419613e-06,0.05842168493353951,7.983788286588721e-05,0.938,0.0,0.0,0.026165176235103407,0.003611489376714849,0.04980163721426401,2.8113652862731384e-08,-1.859104140934379e-25,0.001997820524774855,2.647674416971943e-27,-5.57679939120182e-34,7.712361247471708e-07,2.6245212422154867e-17,0.012974606929923242,4.2548628180957635e-07,5.866258276626967e-09,7.267670510266635e-07,4.384536536036206e-07,1.4807073978236114e-08,2.1481222936529924e-28,-7.131516917384454e-28,2.587758567689357e-07,0.00015914832095747733,2.545591622722685e-07,9.107272040365311e-11
4.039257405807335e-06,0.05842168493353951,7.98231608310282e-05,0.938,0.0,0.0,0.026161736904962204,0.003609770567268321,0.04980162208647156,2.8186922758380217e-08,-1.8590514772518457e-25,0.001997819078974833,-3.623523126151928e-27,-5.5468769421534445e-34,7.711345129135224e-07,2.6280027000743593e-17,0.012978059778478223,4.258820172574938e-07,5.866000638925449e-09,7.266655123108053e-07,4.3843628135307294e-07,1.4816289045803397e-08,-2.7912910345888037e-28,5.7436677712084604e-27,2.592822768425788e-07,0.00015917323886024075,2.5456558286452354e-07,9.126298759597513e-11
4.041890846195057e-06,0.05842168493353951,7.980844644487214e-05,0.938,0.0,0.0,0.02615830014858845,0.0036080530272242927,0.049801607002432656,2.8260320801997363e-08,-1.8590040587225861e-25,0.001997817631717562,4.955998123123265e-27,-5.517132460242172e-34,7.710329776835883e-07,2.6314855373706624e-17,0.012981510044397631,4.262777772059167e-07,5.865743422283725e-09,7.265640526235563e-07,4.3841893301543905e-07,1.4825502801999304e-08,3.6320310092177163e-28,-3.04552558383939e-27,2.5978923409668987e-07,0.00015919811121070128,2.545719451249932e-07,9.145348509951062e-11
4.044524286582778e-06,0.05842168493353951,7.979373970247072e-05,0.938,0.0,0.0,0.026154865963067594,0.0036063367551523754,0.04980159196208843,2.8333847090350783e-08,-1.8589493924780928e-25,0.0019978161830031126,-6.756230893541923e-27,-5.4875310937454376e-34,7.709315189702157e-07,2.6349701846922974e-17,0.012984957730601217,4.266735615621853e-07,5.865486626028385e-09,7.264626718710372e-07,4.3840160855257017e-07,1.4834715247559062e-08,-4.729429510635777e-28,8.923816581599788e-27,2.6029672851228697e-07,0.0001592229380702549,2.545782491640449e-07,9.164421295239503e-11
4.0471577269705e-06,0.05842168493353951,7.977904059887835e-05,0.938,0.0,0.0,0.02615143434548965,0.003604621749624414,0.04980157696538009,2.8407501720137262e-08,-1.858904213873157e-25,0.001997814732831551,9.205538549309057e-27,-5.458117388233715e-34,7.708301366863783e-07,2.638456146996852e-17,0.012988402840004137,4.270693702338822e-07,5.865230249554064e-09,7.263613699595131e-07,4.383843079263958e-07,1.4843926383219568e-08,6.164825617153359e-28,-7.338102773302268e-27,2.6080476007021137e-07,0.000159247719500202,2.5458449509182525e-07,9.183517119308978e-11
