Time (s),Volume (m^3),H_X(19),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),N2X2(45)
4.218092263606574e-06,0.0357716342693874,0.00045400690845119764,0.938,0.0,0.0,0.013161886097446587,0.005108809794809888,0.049770937194648146,3.6635713477779185e-22,-1.8012739863728533e-31,0.0016112059967823393,-2.8865037552820726e-24,-5.95654410937164e-46,3.495218164368367e-06,2.67920383742703e-24,0.010007947915716551,9.578961447017385e-11,8.185097406326741e-11,0.0003859231360179055,2.8700143708821245e-06,7.569298228210354e-10,-3.054170976029233e-26,9.28002900213914e-25,5.472275097485007e-14
4.223240542748413e-06,0.0357716342693874,0.00045411721963663904,0.938,0.0,0.0,0.01315686466089382,0.0051063000496823245,0.049770882983431596,3.693244427506663e-22,-1.8075179980083748e-31,0.001611368572886692,-1.118377295048089e-24,-5.953620090766534e-46,3.493880812364639e-06,1.3938305545006756e-24,0.01001302295459807,9.603809178515806e-11,8.179314007297595e-11,0.0003857613473402045,2.8692257762973724e-06,7.578485449147451e-10,-1.2739064736175671e-26,8.181488459168393e-26,5.5089563204161195e-14
4.228388821890253e-06,0.0357716342693874,0.00045422719806129336,0.938,0.0,0.0,0.013151849812894014,0.005103793449824689,0.0497708289371011,3.723113837465951e-22,-1.8184220870845336e-31,0.0016115309493573153,1.0718297729331065e-24,-5.979049520149233e-46,3.4925452246501996e-06,-7.622054326109355e-25,0.010018091536289263,9.628682705690625e-11,8.173543475977321e-11,0.00038559975775663064,2.8684377211557087e-06,7.587671643508383e-10,1.3579504992914077e-26,-5.327668648576724e-25,5.545827854164802e-14
4.233537101032092e-06,0.0357716342693874,0.0004543368445315135,0.938,0.0,0.0,0.01314684153906694,0.005101289988580692,0.049770775055258114,3.753180578379831e-22,-1.823025587957417e-31,0.0016116931263314425,3.1493561746117275e-24,-5.9668604654329714e-46,3.491211397358777e-06,-2.1800052682740025e-24,0.010023153674505111,9.653582010227997e-11,8.167785770183405e-11,0.0003854383671284038,2.867650207003468e-06,7.59685682172829e-10,3.326227592148457e-26,-1.6199994698931627e-24,5.582890388922332e-14
4.238685380173932e-06,0.0357716342693874,0.00045444615985107287,0.938,0.0,0.0,0.013141839825077859,0.0050987896593139145,0.049770721337505375,3.7834456545063473e-22,-1.8109780488313674e-31,0.0016118551039482135,-1.3788659547387002e-24,-5.854779242351006e-46,3.4898793266363564e-06,8.591074694301082e-26,0.010028209382919578,9.678507073918518e-11,8.162040847893763e-11,0.0003852771753148505,2.8668632353723012e-06,7.606040994236178e-10,-1.1819925081693491e-26,1.4034236943934398e-24,5.6201446162692743e-14
4.2438336593157715e-06,0.0357716342693874,0.00045455514482118,0.938,0.0,0.0,0.013136844656637238,0.005096292455407686,0.04977066778344688,3.813910073646611e-22,-1.809108842921049e-31,0.0016120168823486468,-7.436121787603371e-25,-5.804339386909269e-46,3.4885490086411366e-06,4.555425478347219e-25,0.01003325867516584,9.70345787861368e-11,8.156308667368629e-11,0.0003851161821734356,2.8660768077792735e-06,7.615224171454867e-10,-7.821593447819239e-27,4.421582180767244e-25,5.657591229176717e-14
4.248981938457611e-06,0.0357716342693874,0.00045466380024048055,0.938,0.0,0.0,0.013131856019500726,0.0050937983702650826,0.049770614392687894,3.844574847146606e-22,-1.8127730331773605e-31,0.001612178461675629,8.87604834780081e-25,-5.787438602282599e-46,3.487220439543482e-06,-2.2394029412715463e-25,0.01003830156483633,9.72843440621553e-11,8.150589186971313e-11,0.0003849553875597683,2.8652909257268855e-06,7.624406363800967e-10,1.1032305873434579e-26,-7.704279391535904e-25,5.695230922006323e-14
4.254130217599451e-06,0.0357716342693874,0.00045477212690506706,0.938,0.0,0.0,0.013126873899468983,0.005091307397308848,0.04977056116483493,3.8754409899025923e-22,-1.8091424433823838e-31,0.0016123398420739006,2.5865838284798498e-24,-5.726905364537004e-46,3.485893615525893e-06,-6.100330918288029e-25,0.010043338065482844,9.753436638677756e-11,8.14488236526685e-11,0.00038479479132761985,2.8645055907031487e-06,7.633587581684825e-10,2.4946850755985843e-26,-2.2918524777614362e-24,5.733064390510642e-14
4.25927849674129e-06,0.0357716342693874,0.00045488012560849285,0.938,0.0,0.0,0.01312189828238741,0.005088819529981302,0.04977050809949575,3.9065095203707815e-22,-1.8046998197997891e-31,0.0016125010236900206,-9.252557239781709e-25,-5.6619667157733016e-46,3.484568532782935e-06,-3.711423304219627e-25,0.010048368190616793,9.77846455803235e-11,8.139188160982175e-11,0.00038463439332895634,2.863720804181737e-06,7.64276783551044e-10,-4.594343744150864e-27,1.282106775371456e-24,5.771092331833921e-14
4.26442677588313e-06,0.0357716342693874,0.00045498779714178884,0.938,0.0,0.0,0.013116929154145867,0.005086334761744212,0.04977045519627938,3.937781460577803e-22,-1.80103699916402e-31,0.0016126620066723315,-5.627070004133956e-25,-5.602223035949016e-46,3.4832451875211625e-06,4.860187358400297e-26,0.01005339195370943,9.803518146391987e-11,8.13350653311007e-11,0.00038447419341397434,2.8629365676221117e-06,7.651947135675378e-10,-4.881389195524352e-27,5.789675045104484e-25,5.80931544451331e-14
4.269575055024969e-06,0.0357716342693874,0.0004550951422934667,0.938,0.0,0.0,0.013111966500678595,0.00508385308607877,0.049770402454796046,3.969257836122741e-22,-1.8010920605784195e-31,0.001612822791170955,6.69986848749897e-25,-5.5651065608330644e-46,3.481923575959099e-06,7.450291821514532e-26,0.0100584093681919,9.828597385931362e-11,8.127837440755522e-11,0.0003843141914311069,2.862152882469529e-06,7.661125492570787e-10,7.058551841940353e-27,-7.766972708754172e-25,5.847734428479158e-14
4.274723334166809e-06,0.0357716342693874,0.00045520216184952606,0.938,0.0,0.0,0.013107010307964103,0.005081374496485542,0.04977034987465724,4.0009396761822044e-22,-1.7940250085217569e-31,0.0016129833773377733,1.9019538946869642e-24,-5.485346238858025e-46,3.480603694327198e-06,2.1813908362954614e-25,0.01006342044745535,9.853702258883946e-11,8.122180843215923e-11,0.0003841543872270395,2.861369750155116e-06,7.670302916581338e-10,1.3768620695718182e-26,-2.2280510712290953e-24,5.886349985055436e-14
4.279871613308648e-06,0.0357716342693874,0.000455308856593469,0.938,0.0,0.0,0.013102060562024882,0.005078898986484364,0.0497702974554757,4.032828013519639e-22,-1.7915516029885023e-31,0.0016131437653264,-5.969038510190454e-25,-5.433753635737436e-46,3.4792855388677697e-06,-3.48888580499215e-25,0.010068425204851156,9.878832747543883e-11,8.116536699954187e-11,0.00038399478064674107,2.8605871720960093e-06,7.67947941808515e-10,1.0044770628725373e-27,9.085186924638116e-25,5.925162816960542e-14
4.285019892450488e-06,0.0357716342693874,0.0004554152273063141,0.938,0.0,0.0,0.013097117248927186,0.005076426549614245,0.049770245196865334,4.0649238844942486e-22,-1.7759496025341406e-31,0.0016133039552921494,1.9290154924428333e-24,-5.303850052077709e-46,3.477969105834937e-06,6.694636147724827e-25,0.010073423653691103,9.903988834280482e-11,8.110904970692052e-11,0.0003838353715334921,2.859805149695458e-06,7.688655007453724e-10,6.951405644398578e-27,-2.6081744664317334e-24,5.964173628308141e-14
4.2901681715923275e-06,0.0357716342693874,0.0004555212747666059,0.938,0.0,0.0,0.013092180354780826,0.005073957179433283,0.049770193098441315,4.0972283290679498e-22,-1.7734795153239961e-31,0.0016134639473920171,8.29673302487071e-25,-5.253490201999698e-46,3.4766543914945448e-06,2.6089686329981736e-25,0.010078415807247576,9.929170501530537e-11,8.105285615212694e-11,0.0003836761597289072,2.8590236843429103e-06,7.6978296950519e-10,4.469216283378067e-27,-1.1226551418029246e-24,6.003383124607946e-14
4.295316450734167e-06,0.0357716342693874,0.00045562699975041927,0.938,0.0,0.0,0.013087249865739106,0.00507149086951865,0.04977014115982003,4.129742390807823e-22,-1.7763747909364994e-31,0.001613623741784672,-7.161045310038959e-25,-5.235854694638326e-46,3.475341392124181e-06,-2.8779379745625063e-25,0.010083401678753578,9.954377731793992e-11,8.099678593557457e-11,0.00038351714507294134,2.858242777414037e-06,7.707003491237826e-10,-3.2775555671659e-27,9.994175609464977e-25,6.042792012765989e-14
4.3004647298760066e-06,0.0357716342693874,0.00045573240303136813,0.938,0.0,0.0,0.013082325767998667,0.00506902761346652,0.04977008938061904,4.162467116892314e-22,-1.7881523220017182e-31,0.0016137833386304342,-1.874455124781809e-24,-5.2718637727805515e-46,3.4740301040131168e-06,-7.06218875768313e-25,0.010088381281402888,9.979610507632023e-11,8.094083865934126e-11,0.00038335832740391055,2.8574624302708206e-06,7.716176406362932e-10,-2.842944063943013e-27,2.5986707760284444e-24,6.082401001085159e-14
4.305613009017846e-06,0.0357716342693874,0.00045583748538062096,0.938,0.0,0.0,0.013077408047799206,0.005066567404891956,0.049770037760457145,4.1954035581213815e-22,-1.7902100470987095e-31,0.0016139427380912476,5.565778883676285e-25,-5.249186434458537e-46,3.4727205234622244e-06,2.6122589101958976e-25,0.010093354628350282,1.0004868811680196e-10,8.088501392734147e-11,0.00038319970655852244,2.8566826442616763e-06,7.725348450771839e-10,-6.130333255183958e-27,-7.8225398722823905e-25,6.122210799266163e-14
4.310761288159686e-06,0.0357716342693874,0.0004559422475669136,0.938,0.0,0.0,0.01307249669142325,0.005064110237428827,0.049769986298954336,4.2285527689251473e-22,-1.8059012516773665e-31,0.0016141019403306503,-1.716713805333328e-24,-5.3083269012703e-46,3.47141264678393e-06,-7.464130785803553e-25,0.010098321732711734,1.0030152626637804e-10,8.082931134449713e-11,0.00038304128237190313,2.855903420721573e-06,7.734519634802304e-10,1.0663900702961715e-26,2.436044249577873e-24,6.162222118408463e-14
4.315909567301525e-06,0.0357716342693874,0.00045604669035655745,0.938,0.0,0.0,0.013067591685195976,0.005061656104729733,0.0497699349957318,4.261915807369992e-22,-1.8079391392533283e-31,0.0016142609455137573,-7.496481167833142e-25,-5.285335834267229e-46,3.4701064703021494e-06,-3.294069293511322e-25,0.010103282607564528,1.0055461935270602e-10,8.077373051854953e-11,0.0003828830546776153,2.855124760972092e-06,7.743689968785182e-10,3.949608489314134e-27,1.0947476692968914e-24,6.202435671010897e-14
4.321057846443365e-06,0.0357716342693874,0.0004561508145134441,0.938,0.0,0.0,0.013062693015485185,0.0050592050004659855,0.04976988385041189,4.295493735161156e-22,-1.8043704430269782e-31,0.001614419753807252,6.423789024839552e-25,-5.228686292728767e-46,3.4688019903522983e-06,3.1555600967303565e-25,0.010108237265947341,1.0080796720408054e-10,8.071827105827258e-11,0.00038272502330766547,2.8543466663214643e-06,7.752859463044409e-10,-5.441402331899515e-27,-9.31424400050257e-25,6.242852170971895e-14
4.326206125585204e-06,0.0357716342693874,0.00045625462079905405,0.938,0.0,0.0,0.013057800668701085,0.005056756918327533,0.049769832862618185,4.329287617649225e-22,-1.7924967175702599e-31,0.0016145783653793697,1.6706148716258632e-24,-5.122340764121315e-46,3.4674992032812234e-06,7.002298215704136e-25,0.01011318572086036,1.0106156964947602e-10,8.066293257420642e-11,0.0003825671880925232,2.8535691380646512e-06,7.762028127896946e-10,-1.355215903112879e-26,-2.3636845465374394e-24,6.283472333590136e-14
4.331354404727044e-06,0.0357716342693874,0.0004563581099724717,0.938,0.0,0.0,0.013052914631296058,0.00505431185202286,0.04976978203197542,4.363298523840477e-22,-1.7889000049419284e-31,0.0016147367803998635,-4.692538743056107e-25,-5.0664930007535834e-46,3.466198105447143e-06,-1.6247678093571453e-25,0.010118127985265514,1.0131542651845295e-10,8.06077146786074e-11,0.0003824095488611525,2.852792177483489e-06,7.771195973652724e-10,6.894517465510659e-27,6.104702711269894e-25,6.324296875565596e-14
4.3365026838688834e-06,0.0357716342693874,0.0004564612827903984,0.938,0.0,0.0,0.013048034889764406,0.005051869795278892,0.04976973135810952,4.397527526405454e-22,-1.7740121557143902e-31,0.0016148949990399816,1.4750397009602599e-24,-4.943468948910681e-46,3.464898693219569e-06,6.048695552894963e-25,0.010123064072086683,1.0156953764125002e-10,8.055261698589982e-11,0.00038225210544103603,2.8520157858467724e-06,7.78036301061457e-10,-2.164175231219906e-26,-2.0525172330959517e-24,6.365326515000344e-14
4.341650963010723e-06,0.0357716342693874,0.00045656414000715996,0.938,0.0,0.0,0.013043161430642231,0.005049430741840935,0.049769680840647555,4.431975701684875e-22,-1.7713075856439034e-31,0.0016150530214724484,6.36777984858864e-25,-4.894250259485796e-46,3.463600962979294e-06,2.712703955480216e-25,0.010127993994209782,1.0182390284876574e-10,8.04976391115311e-11,0.0003820948576581921,2.8512399644103206e-06,7.789529249078182e-10,-1.0780265212309268e-26,-9.186305026914591e-25,6.406561971399149e-14
4.3467992421525625e-06,0.0357716342693874,0.0004566666823747104,0.938,0.0,0.0,0.013038294240507363,0.00504699468547265,0.04976963047921779,4.466644129691901e-22,-1.7424777560106213e-31,0.0016152108478714596,3.453740869163406e-24,-4.6882854416909405e-46,3.4623049111183483e-06,1.4640184494391816e-24,0.010132917764482835,1.0207852197264365e-10,8.04427806732177e-11,0.00038193780533718095,2.8504647144169937e-06,7.798694699332105e-10,-5.903922209531778e-26,-4.877988644502092e-24,6.448003965669764e-14
4.351947521294402e-06,0.0357716342693874,0.00045676891064264373,0.938,0.0,0.0,0.01303343330597912,0.005044561619955973,0.04976958027344964,4.501533894121e-22,-1.731439827883366e-31,0.0016153684784126583,7.858581879784779e-25,-4.590321546570824e-46,3.4610105340399616e-06,3.279683409266647e-25,0.010137835395716157,1.0233339484503121e-10,8.038804128958036e-11,0.00038178094830112927,2.8496900370968436e-06,7.80785937165769e-10,-1.7393604547425805e-26,-1.1514017318980551e-24,6.489653220123868e-14
4.357095800436242e-06,0.0357716342693874,0.00045687082555820606,0.938,0.0,0.0,0.013028578613718138,0.00504213153909102,0.04976953022297366,4.53664608235587e-22,-1.7300718150563006e-31,0.0016155259132731104,-7.501785890741174e-25,-4.551602652319006e-46,3.459717828158488e-06,-3.676234694692467e-25,0.01014274690068253,1.0258852129873488e-10,8.03334205817185e-11,0.00038162428637175303,2.848915933667177e-06,7.817023276329026e-10,2.0168822980224736e-26,1.0919809032625078e-24,6.531510458477775e-14
4.362244079578081e-06,0.0357716342693874,0.0004569724278663031,0.938,0.0,0.0,0.013023730150426198,0.00503970443669604,0.049769480327421615,4.57198178547542e-22,-1.760377511956933e-31,0.001615683152631288,-3.0774728529411244e-24,-4.7037504995010284e-46,3.4584267898993816e-06,-1.3223418750410946e-24,0.010147652292117315,1.0284390116719507e-10,8.027891817195197e-11,0.0003814678193693743,2.8481424053326378e-06,7.826186423612903e-10,5.713337426912662e-26,4.380613453198073e-24,6.573576405852979e-14
4.367392358719921e-06,0.0357716342693874,0.00045707371830951225,0.938,0.0,0.0,0.013018887902846022,0.005037280306607316,0.049769430586426334,4.607542098261977e-22,-1.7598305032437092e-31,0.0016158401966670473,2.2677793268867473e-24,-4.669350642749245e-46,3.457137415699125e-06,1.023522677913197e-24,0.010152551582718626,1.0309953428471128e-10,8.022453368485916e-11,0.00038131154711294334,2.8473694532852583e-06,7.835348823768766e-10,-4.001038363809154e-26,-3.199921659594647e-24,6.615851788777057e-14
4.37254063786176e-06,0.0357716342693874,0.0004571746976280936,0.938,0.0,0.0,0.013014051857761074,0.005034859142679095,0.049769380999621846,4.643328119209743e-22,-1.763375180891686e-31,0.0016159970455616082,8.996354092838582e-25,-4.6590716925814484e-46,3.4558497020051988e-06,4.060555687647213e-25,0.010157444785147513,1.0335542048614013e-10,8.017026674519999e-11,0.00038115546942006114,2.84659707870461e-06,7.844510487048672e-10,-2.1315208001794058e-26,-1.341734762369302e-24,6.658337335184702e-14
4.377174089089416e-06,0.0357716342693874,0.00045726531361310645,0.938,0.0,0.0,0.013009704709429365,0.005032682626146798,0.049769336503029435,4.675729429623486e-22,-1.7641515802137945e-31,0.0016161380428719226,-4.472243523788172e-25,-4.63571465197073e-46,3.4546921764867883e-06,-2.5013379660728266e-25,0.010161843472378786,1.0358593431814331e-10,8.012152669484912e-11,0.000381015165696401,2.845902436280359e-06,7.852755362438639e-10,1.3638246016080482e-26,6.487180531452902e-25,6.696754619571879e-14
4.381344195194305e-06,0.0357716342693874,0.0004573466534846287,0.938,0.0,0.0,0.01300579655442845,0.005030725807556471,0.049769296562409235,4.70504835275121e-22,-1.7607844691846298e-31,0.0016162648055433777,5.231495653312645e-27,-4.590579242770133e-46,3.4536515489235603e-06,5.383114890912855e-27,0.010165798090850981,1.0379357182741652e-10,8.007774157573034e-11,0.00038088902685137787,2.8452776595276508e-06,7.860175253229418e-10,-1.5077326862831282e-28,4.356616676943485e-27,6.731476669595463e-14
4.385514301299195e-06,0.0357716342693874,0.0004574277905360183,0.938,0.0,0.0,0.013001892445516555,0.005028770924194617,0.04976925672230657,4.734517328197441e-22,-1.7662163433626746e-31,0.0016163914405092513,-3.630381468217786e-25,-4.598568399569192e-46,3.452612004537438e-06,-1.9554014028972284e-25,0.010169748737265453,1.0400137509333759e-10,8.00340329194674e-11,0.0003807630153308805,2.844653263708128e-06,7.867594678760295e-10,1.766774358687215e-26,5.519108381933383e-25,6.766337906727651e-14
4.389684407404084e-06,0.0357716342693874,0.0004575087251562596,0.938,0.0,0.0,0.012997992375747577,0.0050268179728294084,0.049769216982529105,4.764136946904395e-22,-1.7633922426104137e-31,0.0016165179478684047,3.862471369210384e-25,-4.556928285745414e-46,3.4515735414613985e-06,2.228110561703291e-25,0.010173695418280051,1.042093440293943e-10,7.999040053032219e-11,0.00038063713103544505,2.844029249424873e-06,7.875013644465278e-10,-2.2432825029893286e-26,-5.743444874650787e-25,6.801338720529168e-14
4.393854513508974e-06,0.0357716342693874,0.0004575894577332884,0.938,0.0,0.0,0.012994096338193829,0.0050248669502371435,0.049769177342885024,4.7939078015346415e-22,-1.7689757123088255e-31,0.0016166443277202897,-4.116867185840997e-25,-4.5659717364721236e-46,3.450536157833402e-06,-2.4687254321386383e-25,0.01017763814053584,1.044174785493032e-10,7.994684421295944e-11,0.0003805113738650211,2.8434056172754226e-06,7.882432155774903e-10,3.393323844405277e-26,6.165333102486569e-25,6.836479501209328e-14
4.398024619613863e-06,0.0357716342693874,0.0004576699886540904,0.938,0.0,0.0,0.012990204325944325,0.005022917853201503,0.04976913780318301,4.823830486318881e-22,-1.7614076892849511e-31,0.00161677058016489,5.347286670083473e-25,-4.4960043452451455e-46,3.449499851795896e-06,3.3521519301606327e-25,0.010181576910658659,1.0462577856711103e-10,7.990336377326064e-11,0.0003803857437190321,2.842782367852299e-06,7.889850218116522e-10,-5.517836489396963e-26,-8.036454445320611e-25,6.871760639567808e-14
4.4021947257187526e-06,0.0357716342693874,0.0004577503183047035,0.938,0.0,0.0,0.012986316332104732,0.005020970678513518,0.04976909836323217,4.853905597060982e-22,-1.758642351707171e-31,0.0016168967053027147,8.33537609834149e-26,-4.455180714422252e-46,3.4484646214958247e-06,6.308414996523782e-26,0.010185511735259169,1.0483424399707717e-10,7.985995901705454e-11,0.0003802602404963808,2.842159501743067e-06,7.897267836914289e-10,-8.46050836360126e-27,-1.6334323931543202e-25,6.907182526995876e-14
4.406364831823642e-06,0.0357716342693874,0.00045783044707022286,0.938,0.0,0.0,0.01298243234979728,0.0050190254229715405,0.04976905902284213,4.884133731134138e-22,-1.7427299421892151e-31,0.001617022703234793,4.899056528581268e-25,-4.3356654685630166e-46,3.4474304650846085e-06,3.3125127199151267e-25,0.010189442620932923,1.050428747537884e-10,7.981662975166282e-11,0.0003801348640954553,2.8415370195302214e-06,7.904685017589162e-10,-9.515488076215327e-26,-7.74864718896454e-25,6.94274555547448e-14
4.4105349379285314e-06,0.0357716342693874,0.00045791037533478014,0.938,0.0,0.0,0.01297855237216112,0.005017082083381405,0.04976901978182291,4.914515487523546e-22,-1.7451777788810525e-31,0.0016171485740626805,-3.878801650927299e-25,-4.3271060377395696e-46,3.4463973807182115e-06,-3.1691124676986786e-25,0.010193369574260027,1.0525167075196434e-10,7.977337578409716e-11,0.000380009614414122,2.84091492179115e-06,7.912101765558804e-10,1.107811999366787e-25,5.846874106669838e-25,6.978450117589638e-14
4.414705044033421e-06,0.0357716342693874,0.0004579901034815295,0.938,0.0,0.0,0.012974676392352594,0.005015140656556535,0.04976898063998509,4.9450514668575165e-22,-1.738131619961109e-31,0.0016172743178884637,3.5985478755864148e-25,-4.26164873371117e-46,3.4453653665572427e-06,3.4393870725999027e-25,0.01019729260180493,1.0546063190676993e-10,7.973019692345582e-11,0.0003798844913497216,2.840293209098003e-06,7.919518086237514e-10,-1.6949702876903866e-25,-5.245438149799994e-25,7.014296606543438e-14
4.418458139527822e-06,0.0357716342693874,0.00045806168802877203,0.938,0.0,0.0,0.012971191423025,0.00501339500520083,0.04976894549697495,4.972666206616619e-22,-1.7364353338815662e-31,0.0016173873788296656,5.255686360907174e-26,-4.2308548953205984e-46,3.4444374673214508e-06,4.3694635635890237e-26,0.010200819975464518,1.0564883808506738e-10,7.969140000646546e-11,0.00037977198876397396,2.839733997357251e-06,7.926192413986812e-10,-4.654109999383018e-27,-1.5368873882292417e-25,7.046680119525493e-14
4.422211235022223e-06,0.0357716342693874,0.0004581331110681189,0.938,0.0,0.0,0.01296770968144306,0.005011650898297516,0.04976891043401123,5.000406794955289e-22,-1.725745193190542e-31,0.0016175003370574258,-5.824071614582545e-26,-4.146229923006733e-46,3.4435104321313764e-06,-5.579800288897713e-27,0.010204344179308798,1.0583717791023322e-10,7.965266363224126e-11,0.00037965958857880924,2.8391750983730222e-06,7.932866403955611e-10,-1.1743204804023458e-25,5.647133584317847e-26,7.079179199743249e-14
4.425589020967184e-06,0.0357716342693874,0.000458197253943501,0.938,0.0,0.0,0.01296457886964716,0.00501008252068407,0.049768878945670225,5.02548128966055e-22,-1.7186476495659521e-31,0.0016176019117048008,1.5302802980779445e-26,-4.0855889746258924e-46,3.442676838118877e-06,-3.565255919572417e-26,0.010207513256505511,1.060067979702104e-10,7.96178525447864e-11,0.0003795585159019397,2.838672357030237e-06,7.938872709381714e-10,-2.0928886702596773e-28,-5.624005164678127e-26,7.10852741987587e-14
4.428966806912145e-06,0.0357716342693874,0.0004582612664238641,0.938,0.0,0.0,0.012961450664708524,0.005008515390529108,0.04976884752195598,5.050658401514385e-22,-1.7157900093420528e-31,0.0016177034032706856,-3.062759467292487e-26,-4.050724359528875e-46,3.4418439419362834e-06,-4.3057533961914804e-26,0.010210679773460617,1.0617652618983876e-10,7.958309028408675e-11,0.0003794575260525203,2.8381698696438565e-06,7.944878747267869e-10,1.4234482396491507e-26,1.593696767534516e-26,7.137969692835652e-14
4.432344592857106e-06,0.0357716342693874,0.0004583251487105343,0.938,0.0,0.0,0.012958325063030489,0.005006949506156998,0.049768816162768965,5.075938453626803e-22,-1.7148375936763047e-31,0.0016178048118105515,-3.776884692616333e-26,-4.027464154599865e-46,3.441011742616942e-06,-1.3603777761813212e-26,0.01021384373362588,1.0634636252464279e-10,7.954837674988289e-11,0.0003793566189747874,2.837667636505919e-06,7.950884520483393e-10,-9.044775861950096e-27,6.393531252806863e-26,7.16750622904871e-14
4.435722378802067e-06,0.0357716342693874,0.00045838890100443014,0.938,0.0,0.0,0.012955202061023574,0.005005384865895293,0.049768784868009834,5.10132176981219e-22,-1.7152288564908665e-31,0.0016179061373800831,2.775104713930952e-26,-4.012354394825476e-46,3.4401802391961306e-06,1.6944159724126747e-26,0.010217005140446513,1.0651630693029971e-10,7.951371184198984e-11,0.0003792557946127674,2.8371656579062994e-06,7.956890031896149e-10,2.865974162948971e-27,-3.5216860750213235e-26,7.197137239203766e-14
4.439100164747028e-06,0.0357716342693874,0.0004584525235060622,0.938,0.0,0.0,0.012952081655105441,0.005003821468074704,0.04976875363757942,5.126808674589731e-22,-1.7160157556125867e-31,0.0016180073800351733,6.3360778048499656e-27,-3.999674593926848e-46,3.439349430711055e-06,6.546180267883467e-27,0.010220163997361207,1.0668635936259604e-10,7.94790954607005e-11,0.00037915505291027886,2.8366639341327425e-06,7.96289528437253e-10,1.0540913635309138e-27,-1.778691385652727e-26,7.226862934252107e-14
4.442477950691989e-06,0.0357716342693874,0.0004585160164155355,0.938,0.0,0.0,0.01294896384170088,0.005002259311029105,0.04976872247137878,5.152399493184003e-22,-1.7159427451314624e-31,0.0016181085398319223,-2.4685767832228105e-26,-3.981884014583743e-46,3.4385193162008404e-06,-1.3085447382112217e-26,0.01022332030780212,1.0685651977742524e-10,7.944452750657861e-11,0.00037905439381093507,2.836162465470899e-06,7.968900280777466e-10,-1.41643766749011e-27,3.6072000108570224e-26,7.25668352540755e-14
4.44585573663695e-06,0.0357716342693874,0.00045857937993255,0.938,0.0,0.0,0.0129458486172418,0.005000698393095519,0.04976869136930916,5.178094551525786e-22,-1.7156297378109814e-31,0.001618209616826638,1.1585552116249908e-26,-3.9627309837136804e-46,3.4376898947065327e-06,4.9828561031837446e-27,0.01022647407519492,1.0702678813079404e-10,7.94100078803652e-11,0.0003789538172581451,2.8356612522043076e-06,7.974905023974409e-10,5.0788958602472285e-28,-1.1256315175459317e-26,7.286599224146541e-14
4.449233522581911e-06,0.0357716342693874,0.00045864261425640214,0.938,0.0,0.0,0.012942735978167178,0.004999138712614106,0.04976866033127203,5.203894176252973e-22,-1.7157429827309892e-31,0.00161831061107583,1.2160722957802011e-26,-3.946230882463559e-46,3.4368611652710833e-06,1.344381164405228e-26,0.010229625302958787,1.0719716437882586e-10,7.937553648315467e-11,0.0003788533231951169,2.8351602946144035e-06,7.980909516825348e-10,3.391658691588603e-29,-1.8744130931760267e-26,7.31661024220827e-14
4.452611308526872e-06,0.0357716342693874,0.0004587057195859849,0.938,0.0,0.0,0.012939625920923082,0.004997580267928164,0.04976862935716902,5.229798694711438e-22,-1.7157004867258337e-31,0.001618411522636212,-1.648899458353593e-26,-3.928877497945101e-46,3.4360331269393522e-06,-2.331776520180906e-27,0.010232773994506438,1.0736764847776497e-10,7.934111321632175e-11,0.00037875291156485826,2.8346595929805373e-06,7.986913762190782e-10,-1.4193489684621928e-28,2.0090375504656028e-26,7.346716791594765e-14
4.455989094471833e-06,0.0357716342693874,0.00045876869611978987,0.938,0.0,0.0,0.012936518441962627,0.004996023057384119,0.04976859844690198,5.255808434955901e-22,-1.715557407847822e-31,0.0016185123515646959,8.046217657079243e-28,-3.910997360954193e-46,3.4352057787581014e-06,-1.3830377640838906e-27,0.010235920153244127,1.0753824038397051e-10,7.930673798147135e-11,0.00037865258231017886,2.8341591475799766e-06,7.992917762929726e-10,7.165917348328604e-29,5.567883416926213e-28,7.376919084570992e-14
4.462744666361754e-06,0.0357716342693874,0.00045889426359203026,0.938,0.0,0.0,0.012930311204740254,0.004992912332122992,0.04976853681748419,5.308144896570639e-22,-1.7115016957989213e-31,0.0016187137617546094,1.9773931777556495e-27,-3.852864994985683e-46,3.4335531490435636e-06,2.852062327826404e-27,0.010242204885882494,1.0787974744421297e-10,7.92381312156336e-11,0.0003784521706978188,2.8331590265774927e-06,8.004925041956783e-10,9.907207928666877e-30,4.0368148076232144e-27,7.437611751667733e-14
4.4686254990093395e-06,0.0357716342693874,0.0004590031545072076,0.938,0.0,0.0,0.012924916069120706,0.004990208399877018,0.04976848337505939,5.354050412485521e-22,-1.7071990113034619e-31,0.001618888823966984,-1.1049422172492636e-26,-3.798063965716585e-46,3.4321167471782373e-06,3.5951585924376354e-27,0.010247667629260673,1.0817738544152635e-10,7.91785634302727e-11,0.00037827797692574077,2.8322892424047264e-06,8.015376799537093e-10,5.962809331392693e-29,1.5019404473188735e-26,7.490759502935864e-14
