Time (s),Volume (m^3),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),H2(13)
7.24967914409087e-19,0.0505958752244895,1.803382635720945e-16,4.227928522030968e-30,3.424308492780815e-17,2.581140847927423e-136,1.2460090080607037e-15,0.938,4.8259646443253453e-73,5.481847924219125e-14,2.5936641067785583e-41,1.0656707322660243e-15,7.514094306117772e-15,0.0,0.0,0.0339687339716827,0.009999999999972592,0.049999999999998906,3.1464693560419704e-93,7.507311223536729e-97,0.0019999999999923057,3.009501557224481e-146,1.3210236586783467e-39
1.4499358312188102e-18,0.0505958752244895,3.60676527835765e-16,1.6911714134131519e-29,6.848616996799356e-17,3.267408086097771e-133,2.4920180325589486e-15,0.938,1.5443086882296389e-71,1.0963695867764984e-13,2.0749312918983944e-40,2.1313414558328436e-15,1.5028188622278872e-14,0.0,0.0,0.03396873397161784,0.009999999999945183,0.0499999999999978,3.1464693660564974e-93,4.8046791899181694e-95,0.0019999999999846113,7.614889286251829e-143,1.0568189407712177e-38
2.8998716648382565e-18,0.0505958752244895,7.213530566463346e-16,6.764685665258307e-29,1.3697234004532167e-16,1.6748587990260983e-130,4.984036118490076e-15,0.938,4.941787780305778e-70,2.192739175837964e-13,1.6599450366651838e-39,4.262682866282382e-15,3.005637721008528e-14,0.0,0.0,0.03396873397148813,0.009999999999890364,0.049999999999995604,3.1464706479126298e-93,3.0749946681228954e-93,0.0019999999999692226,7.811246084738392e-140,8.454551698433141e-38
5.799743332077149e-18,0.0505958752244895,1.442706115400387e-15,2.7058742703477976e-28,2.739446801878072e-16,8.575296409313258e-128,9.968072438090869e-15,0.938,1.5813720700166486e-68,4.3854783553700695e-13,1.3279560314807338e-38,8.525365540445059e-15,6.011275420763482e-14,0.0,0.0,0.03396873397122869,0.009999999999780728,0.049999999999991204,3.1466347254387187e-93,1.9679965633540963e-91,0.0019999999999384447,7.998747629298805e-137,6.7636416147706425e-37
8.699614999316042e-18,0.0505958752244895,2.164059175287352e-15,5.74998282934989e-28,4.1091702031812184e-16,4.891301619871455e-127,1.4952108905430194e-14,0.938,7.398010606768696e-68,6.578217536311349e-13,3.797124280193007e-38,1.278804806787134e-14,9.016913102712108e-14,0.0,0.0,0.03396873397096925,0.009999999999671091,0.049999999999986805,1.8126810925212273e-89,1.103086752826351e-90,0.0019999999999076668,5.357860657498347e-136,2.007956147037974e-36
1.1599486666554935e-17,0.0505958752244895,2.8854122363072294e-15,9.808794245259326e-28,5.478893604362658e-16,4.0724147841902825e-126,1.9936145520508046e-14,0.938,2.3866517999609305e-67,8.770956718661803e-13,8.009234825140853e-38,1.7050730448561228e-14,1.202255076685441e-13,0.0,0.0,0.03396873397070981,0.009999999999561455,0.049999999999982406,4.229169955383269e-89,4.026834561652777e-90,0.001999999999876889,4.3306878292746116e-135,4.375230860480938e-36
1.739923000103272e-17,0.0505958752244895,4.328118361005856e-15,2.0307862563077502e-27,8.218340406439896e-16,1.4676811580058017e-124,2.990421909739702e-14,0.938,1.3137247646663874e-66,1.3156435086669955e-12,2.1875704316456756e-37,2.557609486555969e-14,1.8033826053348661e-13,0.0,0.0,0.03396873397019094,0.009999999999342181,0.04999999999997361,5.745645769946167e-89,2.6227539170840607e-89,0.0019999999998153335,1.6928861581236185e-133,1.269994606557384e-35
2.3198973335510506e-17,0.0505958752244895,5.770824489870602e-15,3.4538355201205116e-27,1.0957787208069572e-15,9.128438199861492e-124,3.987229321757323e-14,0.938,4.2160928207582e-66,1.7541913459860146e-12,4.577129077429325e-37,3.410145874295615e-14,2.4045101274362714e-13,0.0,0.0,0.03396873396967207,0.009999999999122907,0.04999999999996481,9.60817577761735e-89,9.64264318015525e-89,0.001999999999753778,1.1831881829843649e-132,2.777335074285622e-35
2.8998716669988295e-17,0.0505958752244895,7.213530623199043e-15,5.276680247981122e-27,1.3697234009219714e-15,4.654781113574379e-123,4.984036791984283e-14,0.938,1.101651491258495e-65,2.192739183860252e-12,8.332488574572096e-37,4.262682204220762e-14,3.0056376425219395e-13,0.0,0.0,0.0339687339691532,0.009999999998903632,0.04999999999995601,1.663001176859506e-88,2.8398107760928286e-88,0.001999999999692223,6.383064108889998e-132,5.210658780898724e-35
4.0598203338943866e-17,0.0505958752244895,1.0098942903527367e-14,1.0146868931270353e-26,1.9176127610051282e-15,1.535059926355087e-121,6.977651910722578e-14,0.938,6.162651666257769e-65,3.069834861309257e-12,2.2000227159771346e-36,5.967754686996011e-14,4.2078926512053796e-13,0.0,0.0,0.033968733968115464,0.009999999998465084,0.04999999999993841,2.0259334662130844e-88,2.3831002133697157e-87,0.001999999999569112,3.899086966620367e-130,1.4257313129162397e-34
5.2197690007899437e-17,0.0505958752244895,1.2984355201985066e-14,1.6640838914668127e-26,2.4655021208935226e-15,1.0717965255654796e-120,8.971267265879807e-14,0.938,2.037143757827941e-64,3.946930541013296e-12,4.5611979458728614e-36,7.67282693495598e-14,5.410147631394199e-13,0.0,0.0,0.033968733967077724,0.009999999998026535,0.049999999999920816,8.560732665977344e-88,9.737702345425677e-87,0.0019999999994460014,3.181108960077418e-129,3.005615320401352e-34
7.539666334581059e-17,0.0505958752244895,1.8755179853280792e-14,3.44994383039964e-26,3.5612808400861026e-15,4.0182922275389636e-119,1.295849868535122e-13,0.938,1.3641366585815096e-63,5.701121907185528e-12,1.370508099229509e-35,1.1082970726529218e-13,7.814657506299987e-13,0.0,0.0,0.03396873396500224,0.00999999999714944,0.04999999999988562,1.1722434481876691e-86,1.0201556646811483e-85,0.0019999999991997795,2.039442771036607e-127,9.168060901259575e-34
1.2179461002163287e-16,0.0505958752244895,3.029682937339077e-14,8.969912302033779e-26,5.752838276134452e-15,4.004513569991321e-117,2.0932964360898587e-13,0.938,1.6974509727817454e-62,9.209504666586381e-12,5.892255809710608e-35,1.7903255492311781e-13,1.2623676914226868e-12,0.0,0.0,0.033968733960851275,0.00999999999539525,0.04999999999981523,1.5145234261992266e-85,2.347137161072184e-84,0.0019999999987073357,4.0055067636217615e-125,3.9781016187560176e-33
2.1459050337327746e-16,0.0505958752244895,5.338012928366916e-14,2.7802779688608507e-25,1.0135953138883984e-14,7.940747672702057e-115,3.688190705830877e-13,0.938,3.236083282254465e-61,1.6226270293612683e-11,3.3180003087701294e-34,3.154381375452142e-13,2.2241714362553398e-12,0.0,0.0,0.033968733952549346,0.009999999991886867,0.04999999999967444,2.404371076715876e-84,8.750059486519318e-83,0.0019999999977224486,1.5834963900231635e-122,2.2490459827740732e-32
4.0018229007656665e-16,0.0505958752244895,9.954673258438814e-14,9.664021080261165e-25,1.8902182826994402e-14,2.4257792507715557e-112,6.877983783827699e-13,0.938,7.888491232789813e-60,3.0259801980562635e-11,2.2032746128214778e-33,5.882488520161705e-13,4.147778378910449e-12,0.0,0.0,0.03396873393594548,0.009999999984870101,0.049999999999392856,3.846114977283166e-83,4.2316107797654675e-81,0.001999999995752675,9.664075943459474e-120,1.4954562341707966e-31
7.71365863483145e-16,0.0505958752244895,1.9187995310592184e-13,3.590018140238426e-24,3.643464205366075e-14,1.2259302158639708e-109,1.3257588093812542e-12,0.938,2.1954864579088088e-58,5.83268670860461e-11,1.601697726592862e-32,1.1338684778707009e-12,7.994990076182686e-12,0.0,0.0,0.03396873390273776,0.00999999997083657,0.0499999999988297,6.884497374756536e-83,2.3473753296267343e-79,0.00199999999181313,9.760214335079425e-117,1.087569868025548e-30
1.5137330102963018e-15,0.0505958752244895,3.765464498249978e-13,1.3824720968396058e-23,7.149955990877551e-14,5.572911695999871e-107,2.601686932927145e-12,0.938,6.545999600223871e-57,1.1446100422330677e-10,1.2206883094388038e-31,2.2251005172679803e-12,1.5689404718589448e-11,0.0,0.0,0.03396873383632232,0.009999999942769509,0.04999999999770339,2.4737843930082876e-81,1.3975612961123848e-77,0.001999999983934049,8.874908029067409e-114,8.289537638950657e-30
2.2561001571094583e-15,0.0505958752244895,5.612130207730452e-13,3.070938664768711e-23,1.0656447696626641e-13,6.523266001873724e-106,3.877624738476713e-12,0.938,3.669326677451433e-56,1.705951505955735e-10,3.8248238889165736e-31,3.316322940298302e-12,2.3383807691497176e-11,0.0,0.0,0.033968733769906875,0.009999999914702448,0.049999999996577074,3.3960568759990614e-80,9.527190144551965e-77,0.0019999999760549796,1.1557379892511528e-112,2.5974528041320145e-29
2.998467303922615e-15,0.0505958752244895,7.458796659420921e-13,5.424401784517382e-23,1.4162939322613348e-13,6.12382280431961e-105,5.153572225944114e-12,0.938,1.3146899738186062e-55,2.2672930620277338e-10,8.668304445539235e-31,4.407535747029628e-12,3.1078198994930706e-11,0.0,0.0,0.03396873370349143,0.009999999886635387,0.04999999999545076,1.6370456677200784e-79,3.9723785524863e-76,0.001999999968175922,1.125052401309826e-111,5.886753224366e-29
3.740834450735772e-15,0.0505958752244895,9.305463853238977e-13,8.442861738091135e-23,1.7669430868837672e-13,4.026528871271279e-104,6.429529395240689e-12,0.938,3.6677931688069155e-55,2.8286347104483116e-10,1.64704021536115e-30,5.498738937532128e-12,3.877257862891561e-11,0.0,0.0,0.033968733637076004,0.009999999858568327,0.049999999994324446,6.19850565428875e-79,1.264732523496278e-75,0.001999999960296875,7.865202168010572e-111,1.1185354110487662e-28
5.225568744362085e-15,0.0505958752244895,1.2998800466952296e-12,1.6474773201626077e-22,2.468241372199919e-13,8.853130606119466e-103,8.981472778992758e-12,0.938,1.8159529083492637e-54,3.9513182843324143e-10,4.361750677756415e-30,7.681116470110697e-12,5.416130288863418e-11,0.0,0.0,0.03396873350424514,0.009999999802434205,0.049999999992071824,5.770377875975865e-78,7.969468632336117e-75,0.001999999944538817,2.1265845056632787e-109,2.9621870129061247e-28
6.710303037988398e-15,0.0505958752244895,1.6692140048209478e-12,2.71666753368002e-22,3.16953962561112e-13,6.3232365312538435e-102,1.1533454889022126e-11,0.938,5.923016398179064e-54,5.074002227602007e-10,9.103520384182686e-30,9.863455538596522e-12,6.954998047085766e-11,0.0,0.0,0.03396873337141428,0.009999999746300087,0.0499999999898192,2.8286405683267487e-77,3.0737720663307784e-74,0.0019999999287808054,1.6475132722504531e-108,6.18252957605676e-28
8.195037331614711e-15,0.0505958752244895,2.03854825963147e-12,4.051857054750342e-22,3.870837847117373e-13,3.262771515982353e-101,1.4085475724580506e-11,0.938,1.5415475922891036e-53,6.196686540250736e-10,1.647972286567324e-29,1.2045756143581767e-11,8.49386113758015e-11,0.0,0.0,0.03396873323858343,0.009999999690165967,0.04999999998756658,1.0486454712519252e-76,9.236351274897778e-74,0.00199999991302284,9.218286236087054e-108,1.1192101684100815e-27
1.1164505918867337e-14,0.0505958752244895,2.777217659036109e-12,7.520234956037804e-22,5.273434194415039e-13,7.589393148210189e-100,1.9189633569372005e-11,0.938,7.500369610929199e-53,8.442056273660877e-10,4.149952305808056e-29,1.6410241965355193e-11,1.1571573315468902e-10,0.0,0.0,0.033968732972921765,0.00999999957789773,0.04999999998306134,1.057543617900442e-75,6.556133643515633e-73,0.001999999881507049,4.092218109515478e-106,2.818482425967102e-27
1.4133974506119964e-14,0.0505958752244895,3.51588824437015e-12,1.205261288660823e-21,6.67603041409293e-13,5.734497119556632e-99,2.4293946307570872e-11,0.938,2.425562618477054e-52,1.068742748451362e-09,8.412633515538167e-29,2.0774573940018003e-11,1.4649266822696592e-10,0.0,0.0,0.033968732707260134,0.009999999465629497,0.049999999978556094,5.324712327783712e-75,2.658371159507346e-72,0.0019999998499914433,3.646843825671304e-105,5.7136575741301615e-27
2.0072911680625216e-14,0.0505958752244895,4.993232970687547e-12,2.4309376222583463e-21,9.481222470589429e-13,1.676835910875215e-97,3.4503036441188236e-11,0.938,1.451642093086507e-51,1.5178174338351606e-09,2.408741634538948e-28,2.950277636621504e-11,2.0804597825831203e-10,0.0,0.0,0.03396873217593698,0.00999999924109304,0.0499999999695456,6.845023367770234e-74,2.399282661531075e-71,0.0019999997869607883,1.7988852177679073e-103,1.6360371004119137e-26
2.6011848855130468e-14,0.0505958752244895,6.470582434296988e-12,4.0822161862304546e-21,1.2286414016606973e-12,1.4525042809077526e-96,4.471274607933119e-11,0.938,5.2089715181950584e-51,1.9668927101373263e-09,5.241486482746144e-28,3.8230363458655703e-11,2.6959854148311616e-10,0.0,0.0,0.033968731644613975,0.009999999016556595,0.049999999960535106,3.931734888870632e-73,1.0838663419444256e-70,0.0019999997239308754,1.803390228157125e-102,3.560221444713446e-26
3.195078602963572e-14,0.0505958752244895,7.947936630912998e-12,6.159098459074173e-21,1.5091605052145657e-12,8.187737731226864e-96,5.492307517590919e-11,0.938,1.4275942579088074e-50,2.4159685773187244e-09,9.713686056934025e-28,4.695733525381418e-11,3.3115035791465145e-10,0.0,0.0,0.033968731113291115,0.009999998792020163,0.04999999995152461,1.5690769241107206e-72,3.535766208587686e-70,0.0019999996609017046,1.132765004243862e-101,6.598204833726912e-26
4.3828660378646226e-14,0.0505958752244895,1.0902659206022162e-11,1.1589680038123976e-20,2.0701985591786822e-12,1.7426805738229344e-94,7.534559155998768e-11,0.938,7.07906292562668e-50,3.3141220841626627e-09,2.5073525006931053e-27,6.440943309819731e-11,4.542517504510159e-10,0.0,0.0,0.033968730050645844,0.009999998342947333,0.049999999933503625,1.5510088356535643e-71,2.4867640489181653e-69,0.00199999953484559,3.8026202067037157e-100,1.7033244654918848e-25
6.758440907666724e-14,0.0505958752244895,1.6812160963769872e-11,2.755815260483963e-20,3.19227405453271e-12,1.1112571854822452e-92,1.1619805580123642e-10,0.938,6.5358721741997595e-49,5.110436186679287e-09,9.193519235783251e-27,9.930624682455136e-11,7.004455745886069e-10,0.0,0.0,0.03396872792535705,0.009999997444801819,0.04999999989746167,3.698272598317353e-70,3.900695154675708e-68,0.0019999992827422638,4.661007456769124e-98,6.246656383870419e-25
9.134015777468825e-14,0.0505958752244895,2.272173796973536e-11,5.0336449535931125e-20,4.314348733121648e-12,1.2633032812853917e-91,1.570604262152462e-10,0.938,2.852549652160265e-48,6.906759738880497e-09,2.269489119529594e-26,1.3419321987952756e-10,9.466274515206023e-10,0.0,0.0,0.03396872580007062,0.009999996546656497,0.04999999986141972,2.731956010206671e-69,2.1779387570086298e-67,0.0019999990306508097,6.016208302912773e-97,1.5423120949967086e-24
1.1509590647270926e-13,0.0505958752244895,2.863138994982293e-11,7.992466474518928e-20,5.436422594946119e-12,8.628670293353704e-91,1.979326998529139e-10,0.938,8.789822332172492e-48,8.703092738262245e-09,4.5407060886877393e-26,1.690703545969039e-10,1.19279738209639e-09,0.0,0.0,0.03396872367478656,0.00999999564851137,0.049999999825377756,1.2742584245638529e-68,8.060761893424227e-67,0.0019999987785712272,4.53926888256839e-96,3.08634007144134e-24
1.3885165517073027e-13,0.0505958752244895,3.454111663004739e-11,1.1632289182594388e-19,6.558495640006746e-12,4.323366636263571e-90,2.3881487376580695e-10,0.938,2.2004536904169637e-47,1.0499435182321024e-08,7.97256625666586e-26,2.03937653309918e-10,1.4389553671652082e-09,0.0,0.0,0.03396872154950485,0.009999994750366436,0.04999999978933581,4.510917493668867e-68,2.3524442179333593e-66,0.001999998526503516,2.4946063693508918e-95,5.419938771343698e-24
1.6260740386875128e-13,0.0505958752244895,4.045091773653562e-11,1.595312240495144e-19,7.68056786830415e-12,1.7156369993450715e-89,2.797069450061785e-10,0.938,4.783431262509314e-47,1.2295787068553892e-08,1.280463621130551e-25,2.3879511835125504e-10,1.685101407576141e-09,0.0,0.0,0.03396871942422552,0.009999993852221693,0.04999999975329387,1.3205144777646486e-67,5.847953669822447e-66,0.001999998274447674,1.0865313642665918e-94,8.706418120346328e-24
2.101189012647933e-13,0.0505958752244895,5.227074213333608e-11,2.6637857550266377e-19,9.924709874611784e-12,1.8040744512874282e-88,3.615207676815817e-10,0.938,1.7009686915212662e-46,1.5888519157532775e-08,2.7627686536892944e-25,3.0848055674705177e-10,2.1773576578199617e-09,0.0,0.0,0.033968715173673954,0.009999992055932789,0.04999999968121001,7.88258567553485e-67,2.636827503384448e-65,0.0019999977703715997,1.5091512977893784e-93,1.8791823916582787e-23
2.5763039866083534e-13,0.0505958752244895,6.409086095144851e-11,4.004674589282926e-19,1.2168848613874003e-11,1.0818986117073335e-87,4.4337414431065177e-10,0.938,4.6832802510946245e-46,1.9481288985186476e-08,5.092645324647353e-25,3.781266884349001e-10,2.6695661396174832e-09,0.0,0.0,0.03396871092313188,0.009999990259644657,0.049999999609126176,3.2266704788319416e-66,8.78003958563303e-65,0.0019999972663429983,1.0656112598092017e-92,3.4651418706719577e-23
3.0514189605687736e-13,0.0505958752244895,7.591127200386178e-11,5.617986090772884e-19,1.4412984086095786e-11,4.761856931564737e-87,5.252670513356901e-10,0.938,1.0874747759596349e-45,2.3074096531511394e-08,8.461758505197168e-25,4.477335320567324e-10,3.1617268597559123e-09,0.0,0.0,0.03396870667259932,0.009999988463357297,0.04999999953704237,1.0382287625837542e-65,2.3902102334471738e-64,0.0019999967623618676,5.325238077366281e-92,5.759597012971009e-23
3.526533934529194e-13,0.0505958752244895,8.773197310530839e-11,7.503727556891937e-19,1.6657116291282117e-11,1.7026272103615083e-86,6.071994652096358e-10,0.938,2.236743659658523e-45,2.6666941776512677e-08,1.3061778308819205e-24,5.173011062459188e-10,3.6538398250200614e-09,0.0,0.0,0.03396870242207629,0.009999986667070708,0.049999999464958596,2.826004325106433e-65,5.641522907542118e-64,0.0019999962584282003,2.1262804869020908e-91,8.893813082135049e-23
4.476763882450034e-13,0.0505958752244895,1.1137423672294967e-10,1.2092529322305362e-18,2.1145370900568376e-11,1.5606522595398107e-85,7.711827193691805e-10,0.938,7.381347471764494e-45,3.385274528260857e-08,2.67212441351165e-24,6.563185208170582e-10,4.637922518052818e-09,0.0,0.0,0.033968693921058904,0.009999983074499848,0.04999999932079114,1.5325702384380098e-64,2.3745466115947365e-63,0.001999995250703244,2.6556849431003437e-90,1.820753124151105e-22
5.783441079830757e-13,0.0505958752244895,1.4388695974016136e-10,2.0182367342403933e-18,2.7317224027661652e-11,1.598358022993089e-84,9.969364169592363e-10,0.938,2.659606867383221e-44,4.3734310476767224e-08,5.761443028495634e-24,8.472275900707389e-10,5.9908393981652495e-09,0.0,0.0,0.033968682231229494,0.009999978134300229,0.04999999912254426,9.310354565907155e-64,1.1092379872242942e-62,0.0019999938652736395,3.442001856722904e-89,3.9296152963013124e-22
7.09011827721148e-13,0.0505958752244895,1.764017818447186e-10,3.033311692771895e-18,3.3489052443817425e-11,1.016765126842728e-83,1.2229879133329797e-09,0.938,7.376751548318003e-44,5.361615994729008e-08,1.0615511557821496e-23,1.0378404429076218e-09,7.34339536539865e-09,0.0,0.0,0.033968670541473046,0.009999973194106448,0.04999999892429767,3.9094463695636706e-63,3.800793002926529e-62,0.001999992480202849,3.001914769448827e-88,7.247423223808356e-22
8.396795474592203e-13,0.0505958752244895,2.0891865785571807e-10,4.25449219296853e-18,3.9660856149139597e-11,4.5096216169813716e-83,1.449336720351595e-09,0.938,1.7164163187462384e-43,6.349829327962796e-08,1.7633126253667922e-23,1.2281574655829884e-09,8.695590560511197e-09,0.0,0.0,0.033968658851790005,0.00999996825391851,0.04999999872605139,1.2633497666528848e-62,1.0432814443083318e-61,0.001999991095490777,1.5144273813932668e-87,1.205023364328628e-21
9.703472671972926e-13,0.0505958752244895,2.414375426922737e-10,5.681792334313816e-18,4.583263514373215e-11,1.6060690611710647e-82,1.6759823504854276e-09,0.938,3.532019424463478e-43,7.338071005973093e-08,2.7213111406807013e-23,1.4181790438633512e-09,1.0047425124123846e-08,0.0,0.0,0.03396864716218079,0.00999996331373641,0.04999999852780545,3.4370667570462404e-62,2.4704922692130093e-61,0.0019999897111373267,5.998970031338018e-87,1.8615182675580398e-21
1e-12,0.0505958752244895,2.4881740467978933e-10,6.034389355889566e-18,4.723320801896604e-11,2.1009611937983202e-82,1.7274568481052503e-09,0.938,4.104388221947819e-43,7.56233895479083e-08,2.978505839993777e-23,1.4612599967474834e-09,1.0354149928512379e-08,0.0,0.0,0.033968644509440614,0.009999962192650088,0.04999999848281708,4.236255485257614e-62,2.9560165046653273e-61,0.00199998939703266,8.031529063014137e-87,2.03790282047551e-21
1.1010149869353648e-12,0.0505958752244895,2.739583913735534e-10,7.315225930924637e-18,5.2004389427699134e-11,4.883424452916692e-82,1.9029243168139775e-09,0.938,6.631392495046899e-43,8.326340987404798e-08,3.975431891367299e-23,1.607905563026801e-09,1.1398899196720281e-08,0.0,0.0,0.03396863547264581,0.009999958373560153,0.049999998329559876,8.234230454610167e-62,5.2361866384464945e-61,0.0019999883271424037,1.9909871684924305e-86,2.7220485822625477e-21
1.2856213420963625e-12,0.0505958752244895,3.199068578384617e-10,9.974285842294385e-18,6.072375456515418e-11,1.9397580793519075e-81,2.2240503201492893e-09,0.938,1.4371137700401043e-42,9.722609419264398e-08,6.329290468071022e-23,1.87544758933001e-09,1.3307637286834467e-08,0.0,0.0,0.03396861895788754,0.009999951394126872,0.04999999804948073,2.4174749963787847e-61,1.31878462472313e-60,0.0019999863724558444,8.874887867857517e-86,4.33972840624946e-21
1.47022769725736e-12,0.0505958752244895,3.6585902831741e-10,1.3044848613032208e-17,6.944307038114143e-11,6.394126097072059e-81,2.5457654654030962e-09,0.938,2.8075478654568757e-42,1.1118934145505639e-07,9.466308818702514e-23,2.142402534256667e-09,1.521565651869105e-08,0.0,0.0,0.03396860244327947,0.009999944414705244,0.04999999776940245,6.14833104024764e-61,2.9364767309228984e-60,0.0019999844184844387,3.268060842540935e-85,6.4995478245151974e-21
1.6548340524183577e-12,0.0505958752244895,4.1181477698799953e-10,1.6526950302746537e-17,7.816233687595513e-11,1.8304748444290293e-80,2.868068385702977e-09,0.938,5.067170535573735e-42,1.251531505001811e-07,1.349898629210018e-22,2.4087714792963817e-09,1.7122957287043147e-08,0.0,0.0,0.033968585928822764,0.009999937435295276,0.04999999748932514,1.4007693763398145e-60,5.95056089022321e-60,0.0019999824652279187,1.0351213832594064e-84,9.281059669807536e-21
1.8394404075793553e-12,0.0505958752244895,4.5777397842534637e-10,2.0420625847023637e-17,8.688155404988983e-11,4.696584016719905e-80,3.1909577165908066e-09,0.938,8.591905396646419e-42,1.3911752016888714e-07,1.8539832148154638e-22,2.674555504011368e-09,1.902953998609893e-08,0.0,0.0,0.033968569414518625,0.009999930455896965,0.04999999720924884,2.926774334462585e-60,1.1194868526630951e-59,0.001999980512686014,2.912468744446357e-84,1.2764244715336389e-20
2.024046762740353e-12,0.0505958752244895,5.037365076018123e-10,2.4725909060957062e-17,9.560072190324032e-11,1.1030182523315808e-79,3.514432096019508e-09,0.938,1.3851313288903717e-41,1.530824493040126e-07,2.4701365248760677e-22,2.9397556860414033e-09,2.0935405009522078e-08,0.0,0.0,0.033968552900368196,0.009999923476510315,0.049999996929173667,5.702290649263863e-60,1.9832505940280133e-59,0.0019999785608584577,7.447875072160602e-84,1.7029511128276445e-20
2.208653117901351e-12,0.0505958752244895,5.497022398867327e-10,2.944283264263568e-17,1.0431984043630181e-10,2.4074147731802585e-79,3.8384901643498475e-09,0.938,2.1418887238655502e-41,1.6704793675036087e-07,3.2096113753579625e-22,3.204373101108731e-09,2.2840552750432266e-08,0.0,0.0,0.03396853638637267,0.00999991649713532,0.049999996649099675,1.0486359482917938e-59,3.343277027690265e-59,0.00199997660974498,1.759636991406143e-83,2.2157693925086017e-20
2.577865828223346e-12,0.0505958752244895,6.416428172425167e-10,4.0111726136835226e-17,1.2175792954273992e-10,9.673449090847748e-79,4.488351941179035e-09,0.938,4.635182827482314e-41,1.9498058196574187e-07,5.103541434395453e-22,3.731863923684785e-09,2.6648697954475197e-08,0.0,0.0,0.033968503358850974,0.009999902538420301,0.04999999608895559,3.0895588189393576e-59,8.434812890908371e-59,0.0019999727096591882,8.241545660006625e-83,3.5328279778742127e-20
2.9470785385453414e-12,0.0505958752244895,7.335947213761813e-10,5.242754570702358e-17,1.3919582137157163e-10,3.2207584653498694e-78,5.140532217999082e-09,0.938,9.044820155936626e-41,2.2291544661261135e-07,7.625813362727536e-22,4.257036539351663e-09,3.0453978732323274e-08,0.0,0.0,0.033968470331962854,0.009999888579751912,0.049999995528817204,7.879324654848265e-59,1.8805344832034385e-58,0.0019999688124264937,3.129505448559186e-82,5.2931198412871386e-20
3.3162912488673366e-12,0.0505958752244895,8.255569695045064e-10,6.63905130829088e-17,1.5663351592516938e-10,9.287165809146716e-78,5.795020204049762e-09,0.938,1.6308841792757411e-40,2.5085252151974327e-07,1.0866480064172164e-21,4.779899485352455e-09,3.425639820939912e-08,0.0,0.0,0.033968437305717566,0.00999987462113015,0.049999994968685194,1.7990551046261558e-58,3.8143086436251236e-58,0.001999964918044755,1.0114483186039719e-81,7.56284399100769e-20
3.685503959189332e-12,0.0505958752244895,9.175285851680886e-10,8.200083245781533e-17,1.740710132059105e-10,2.3931933690836815e-77,6.451805146787726e-09,0.938,2.763023841668206e-40,2.7879179754698146e-07,1.4915606418248044e-21,5.300461268714055e-09,3.8055959502468425e-08,0.0,0.0,0.033968404280124403,0.009999860662555015,0.04999999440856015,3.7645531823048626e-58,7.18008143711492e-58,0.0019999610265118302,2.8840171419535164e-81,1.0408877030498841e-19
4.0547166695113275e-12,0.0505958752244895,1.0095085982215794e-09,9.925869060000832e-17,1.915083132161771e-10,5.634867344167185e-77,7.110876331784441e-09,0.938,4.450954868334462e-40,3.0673326558511737e-07,1.9863268327416137e-21,5.8187303663989e-09,4.1852665719656146e-08,0.0,0.0,0.033968371255192524,0.009999846704026505,0.04999999384844273,7.341295917227985e-58,1.2723548568948261e-57,0.0019999571378255827,7.441724937820547e-81,1.3898771337318406e-19
4.423929379833323e-12,0.0505958752244895,1.1014960448236249e-09,1.1816425696435374e-16,2.0894541595835645e-10,1.2317824015527416e-76,7.772223082623885e-09,0.938,6.8777493785350704e-40,3.346769165557688e-07,2.5799551765979133e-21,6.3347152254560924e-09,4.564651996046288e-08,0.0,0.0,0.03396833823093114,0.009999832745544623,0.049999993288333565,1.3507654455834658e-57,2.144984247007278e-57,0.001999953251983876,1.7693286756711372e-80,1.8100753216043388e-19
4.793142090155319e-12,0.0505958752244895,1.1934899674265396e-09,1.3871768380391986e-16,2.2638232143484049e-10,2.5298568520106183e-76,8.435834760800411e-09,0.938,1.026275326982777e-39,3.6262274141125836e-07,3.281455183405305e-21,6.848424263171385e-09,4.943752531578189e-08,0.0,0.0,0.03396830520734937,0.009999818787109363,0.04999999272823328,2.36693473167733e-57,3.467754444186811e-57,0.001999949368984578,3.927795940941671e-80,2.3083721031546915e-19
5.162354800477314e-12,0.0505958752244895,1.2854894147657396e-09,1.60919106281185e-16,2.4381902964802587e-10,4.926737689211856e-76,9.10170076561701e-09,0.938,1.4864824093987692e-39,3.9057073113449416e-07,4.0998371819548826e-21,7.359865867215543e-09,5.322568486791584e-08,0.0,0.0,0.03396827218445632,0.009999804828720728,0.04999999216814252,3.97863371152133e-57,5.409773964306011e-57,0.0019999454888255564,8.223901321954537e-80,2.891724332771709e-19
5.53156751079931e-12,0.0505958752244895,1.3774934418489331e-09,1.847686425789086e-16,2.612555406003144e-10,9.16407169620126e-76,9.769810534084033e-09,0.938,2.0985553137014704e-39,4.185208767388507e-07,5.044112226762803e-21,7.869048395791136e-09,5.7011001690594204e-08,0.0,0.0,0.03396823916226103,0.009999790870378718,0.0499999916080619,6.452283965817624e-57,8.183814930983993e-57,0.0019999416115046823,1.6370083163161635e-79,3.5671556930817873e-19
