Time (s),Volume (m^3),H_X(19),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),N2X2(45),H2(20),H2X(38)
1.0802054056756859e-08,0.04836553141748826,9.316462307655842e-06,0.938,0.0,0.0,0.032368245679808776,0.00996028217106429,0.049993561269266885,1.6788036188243836e-32,2.512983260828956e-44,0.001992096470153635,1.1504096282803357e-51,9.833456199629077e-55,1.929515026232555e-06,1.2295299465376882e-28,8.391974617263931e-05,1.2754655415450579e-15,2.5127405678659686e-08,7.579529618540997e-06,3.2399789412854093e-07,2.3324134635203064e-12,4.391698849443264e-53,5.477611219566039e-40,2.2212548784145988e-26,4.21213961369233e-10,9.176821109600724e-13
1.0844302941419837e-08,0.04836553141748826,9.345856195516657e-06,0.938,0.0,0.0,0.0323678770572948,0.009960127608219899,0.049993547000378086,1.7344434271422917e-32,2.545802344824102e-44,0.0019920806361144214,1.1749148963150555e-51,9.961533426315713e-55,1.9294924873676787e-06,1.2427387236327265e-28,8.424322213148851e-05,1.2918958499630339e-15,2.5068563276281406e-08,7.594602766210153e-06,3.247587674249917e-07,2.350645446678957e-12,4.48362054560242e-53,5.526755980654704e-40,2.28677923771566e-26,4.2556447764564114e-10,9.270057121547733e-13
1.0886551826082814e-08,0.04836553141748826,9.375225756182622e-06,0.938,0.0,0.0,0.03236750855701263,0.00995997305129378,0.04999353274304694,1.7917214383763224e-32,2.578915642975851e-44,0.001992064876585675,1.1998326878156554e-51,1.0090752868586083e-54,1.929469956312922e-06,1.2560440128027023e-28,8.456667436186858e-05,1.3084810436300566e-15,2.5010047334363862e-08,7.609602218422333e-06,3.255188256317551e-07,2.3689555405326552e-12,4.577062380087192e-53,5.57615048455684e-40,2.3539995303194772e-26,4.2994237661345445e-10,9.363874078206968e-13
1.0928800710745792e-08,0.04836553141748826,9.404571112954136e-06,0.938,0.0,0.0,0.032367140178420475,0.009959818500284535,0.04999351849721505,1.850679973653543e-32,2.612324652513529e-44,0.001992049191210125,1.2251681481962825e-51,1.0221120264417336e-54,1.9294474330333016e-06,1.2694462279351618e-28,8.48901029279185e-05,1.3252220831795712e-15,2.4951854949551857e-08,7.624528328775476e-06,3.2627807242359284e-07,2.3873438261562745e-12,4.672042989342411e-53,5.6257952020726585e-40,2.4229536902177503e-26,4.3434772105968266e-10,9.458273344801753e-13
1.0971049595408769e-08,0.04836553141748826,9.433892388040556e-06,0.938,0.0,0.0,0.03236677192097992,0.009959663955190752,0.049993504262824534,1.9113622989529664e-32,2.6460308735240586e-44,0.001992033579632215,1.2509264664767745e-51,1.035264136218775e-54,1.9294249174940533e-06,1.2829457837717932e-28,8.521350789322178e-05,1.3421199324095837e-15,2.489398325435175e-08,7.639381449187548e-06,3.270365114381059e-07,2.4058103844679384e-12,4.768581165533091e-53,5.675690604828014e-40,2.4936803708661222e-26,4.3878057367109416e-10,9.553256285111531e-13
1.1013298480071747e-08,0.04836553141748826,9.463189702573461e-06,0.938,0.0,0.0,0.03236640378415579,0.009959509416011047,0.04999349003981804,1.9738126429921827e-32,2.6800358089569616e-44,0.0019920180414980974,1.2771128755268741e-51,1.048532192069485e-54,1.9294024096606347e-06,1.296543095909143e-28,8.553688932081308e-05,1.3591755582847846e-15,2.4836429416562938e-08,7.654161929904176e-06,3.277941462762554e-07,2.4243552962289467e-12,4.866695857409196e-53,5.725837165266631e-40,2.5662189564728903e-26,4.432409970348141e-10,9.648824261481435e-13
1.1055547364734724e-08,0.04836553141748826,9.492463176619713e-06,0.938,0.0,0.0,0.03236603576741622,0.00995935488274402,0.04999347582813866,2.0380762153940973e-32,2.7143409646293176e-44,0.001992002576455629,1.3037326523115623e-51,1.0619167709173337e-54,1.929379909498723e-06,1.3102385807993387e-28,8.586024727318487e-05,1.3763899309386594e-15,2.477919063872022e-08,7.668870119506278e-06,3.285509805028741e-07,2.4429786420437005e-12,4.966406171174168e-53,5.776235356642483e-40,2.640609573429388e-26,4.4772905363891534e-10,9.744978634831636e-13
1.1097796249397702e-08,0.04836553141748826,9.521712929194293e-06,0.938,0.0,0.0,0.032365667870232595,0.009959200355388293,0.04999346162773001,2.1041992251372915e-32,2.74894784923068e-44,0.001991987184154354,1.3307911181375048e-51,1.0754184507312838e-54,1.9293574169742063e-06,1.3240326557508145e-28,8.618358181229398e-05,1.3937640236755884e-15,2.4722264157547112e-08,7.683506364917625e-06,3.2930701764716865e-07,2.461680502359639e-12,5.067731371357216e-53,5.8268856530123195e-40,2.7168931018833947e-26,4.5224480587300454e-10,9.841720764666575e-13
1.1140045134060679e-08,0.04836553141748826,9.550939078272967e-06,0.938,0.0,0.0,0.032365300092079496,0.009959045833942484,0.04999344743853619,2.1722288992935492e-32,2.78385797432794e-44,0.0019919718642455054,1.3582936389006002e-51,1.0890378105275488e-54,1.9293349320531924e-06,1.3379257389290375e-28,8.650689299956794e-05,1.4112988129729376e-15,2.4665647243419558e-08,7.698071011412431e-06,3.300622612032121e-07,2.4804609574671798e-12,5.17069088168929e-53,5.8777885292283654e-40,2.7951111874569214e-26,4.5678831602880105e-10,9.939052009083926e-13
1.1182294018723657e-08,0.04836553141748826,9.580141740804742e-06,0.938,0.0,0.0,0.03236493243243471,0.00995889131840522,0.04999343326050177,2.2422135020561183e-32,2.8190728543701586e-44,0.001991956616381991,1.3862456253346282e-51,1.1027754303713317e-54,1.929312454701998e-06,1.3519182493572326e-28,8.683018089591124e-05,1.428995278483139e-15,2.4609337199840027e-08,7.712564402622849e-06,3.308167146304287e-07,2.4993200874996595e-12,5.275304285982785e-53,5.928944460931143e-40,2.8753062531097604e-26,4.613596463007095e-10,1.0036973724783439e-12
1.1224542903386634e-08,0.04836553141748826,9.609321032724143e-06,0.938,0.0,0.0,0.03236456489077919,0.009958736808775126,0.049993419093571814,2.314202354062321e-32,2.8545940066933477e-44,0.0019919414402183883,1.4146525332609863e-51,1.1166318913785506e-54,1.929289984887151e-06,1.3660106069171184e-28,8.715344556171178e-05,1.446854403035761e-15,2.4553331362921548e-08,7.7269868805465e-06,3.3157038135406835e-07,2.5182579724332835e-12,5.381591329014876e-53,5.980353924542465e-40,2.95752151115017e-26,4.659588587863879e-10,1.0135487267075586e-12
1.1266791788049612e-08,0.04836553141748826,9.638477068963278e-06,0.938,0.0,0.0,0.03236419746659702,0.009958582305050845,0.04999340493769182,2.3882458520141558e-32,2.8904229515252155e-44,0.0019919263354109345,1.4435198638395118e-51,1.1306077757175437e-54,1.9292675225753895e-06,1.380203232349631e-28,8.747668705684669e-05,1.4648771726395725e-15,2.4497627100881692e-08,7.741338785553936e-06,3.323232647656735e-07,2.5372746920870772e-12,5.489571917414536e-53,6.0320173972585555e-40,3.0418009753940586e-26,4.70586015487307e-10,1.023459398989004e-12
1.1309040672712589e-08,0.04836553141748826,9.667609963463748e-06,0.938,0.0,0.0,0.03236383015937543,0.009958427807231008,0.04999339079280776,2.464395488600564e-32,2.9265612119898693e-44,0.00199191130161752,1.4728531638203803e-51,1.1447036666107616e-54,1.929245067733657e-06,1.3944965472556669e-28,8.77999054406886e-05,1.4830645764845891e-15,2.444222181354601e-08,7.75562045639609e-06,3.330753682235379e-07,2.5563703261228425e-12,5.599266120553145e-53,6.083935357043325e-40,3.1281894734741306e-26,4.75241178309307e-10,1.033429524578396e-12
1.1351289557375567e-08,0.04836553141748826,9.696719829188348e-06,0.938,0.0,0.0,0.0323634629686047,0.009958273315314273,0.04999337665886611,2.542703872725085e-32,2.9630103141124823e-44,0.0019918963384976825,1.5026580257970748e-51,1.1589201483364416e-54,1.9292226203291036e-06,1.4088909740968083e-28,8.812310077211146e-05,1.5014176069441176e-15,2.438711293186111e-08,7.769832230211694e-06,3.3382669505315666e-07,2.57554495404512e-12,5.710694171438734e-53,6.1361082826217685e-40,3.216732659300316e-26,4.799244090631457e-10,1.0434592385950165e-12
1.1393538442038544e-08,0.04836553141748826,9.725806778132627e-06,0.938,0.0,0.0,0.03236309589377821,0.009958118829299279,0.04999336253581372,2.623224750042628e-32,2.9997717868239123e-44,0.0019918814457125923,1.532940088460418e-51,1.1732578062302674e-54,1.9292001803290815e-06,1.4233869361960744e-28,8.844627310949636e-05,1.519937259576786e-15,2.4332297917416516e-08,7.783974442534672e-06,3.3457724854766794e-07,2.5947986552011544e-12,5.823876467613747e-53,6.188536653473519e-40,3.307477025672968e-26,4.846357694650424e-10,1.05354867602251e-12
1.1435787326701522e-08,0.04836553141748826,9.754870921336224e-06,0.938,0.0,0.0,0.03236272893439236,0.009957964349184688,0.04999334842359794,2.706013023809161e-32,3.036847161965297e-44,0.0019918666229250532,1.5637050368536634e-51,1.187717226687013e-54,1.929177747701146e-06,1.437984857738642e-28,8.87694225107375e-05,1.5386245331285657e-15,2.4277774261976042e-08,7.798047427301497e-06,3.353270319682883e-07,2.6141315087808574e-12,5.938833572056466e-53,6.241220949826518e-40,3.4004699170502187e-26,4.893753211372159e-10,1.0636979717096648e-12
1.1478036211364499e-08,0.04836553141748826,9.783912368894091e-06,0.938,0.0,0.0,0.03236236208994658,0.00995780987496916,0.049993334322166544,2.7911247760481225e-32,3.0742379742926e-44,0.0019918518697994887,1.594958602628633e-51,1.2022989971621721e-54,1.9291553224130514e-06,1.4526851637726098e-28,8.909254903324747e-05,1.5574804295347836e-15,2.4223539487017248e-08,7.812051516858529e-06,3.360760485447387e-07,2.6335435938167883e-12,6.0555862140858065e-53,6.29416165265083e-40,3.4957595424709405e-26,4.941431256084171e-10,1.0739072603711803e-12
1.1520285096027477e-08,0.04836553141748826,9.812931229967497e-06,0.938,0.0,0.0,0.0323619953599433,0.00995765540665136,0.04999332023146776,2.8786172890374157e-32,3.111945761481128e-44,0.0019918371860019363,1.6267065643029072e-51,1.217003706173574e-54,1.9291329044327515e-06,1.467488280209712e-28,8.941565273396329e-05,1.5765059539221221e-15,2.4169591143280284e-08,7.825987041969328e-06,3.3682430147566417e-07,2.6530349891841237e-12,6.174155290269838e-53,6.347359243652571e-40,3.593394988634742e-26,4.989392443144551e-10,1.08417667658842e-12
1.1562533980690454e-08,0.04836553141748826,9.841927612794893e-06,0.938,0.0,0.0,0.032361628743887885,0.009957500944229954,0.04999330615145022,2.96854906712086e-32,3.1499720641300084e-44,0.0019918225712000403,1.658954747518043e-51,1.2318319433029826e-54,1.9291104937283964e-06,1.4823946338261018e-28,8.973873366935152e-05,1.5957021146106146e-15,2.4115926810324225e-08,7.839854331821916e-06,3.375717939290456e-07,2.67260577360064e-12,6.294561865337543e-53,6.400814205267993e-40,3.693426233140477e-26,5.037637385987193e-10,1.094506354810146e-12
1.1604782865353431e-08,0.04836553141748826,9.870901624702626e-06,0.938,0.0,0.0,0.03236126224128871,0.009957346487703618,0.049993292082063,3.060979858848048e-32,3.1883184257666326e-44,0.001991808025063043,1.6917090252988308e-51,1.2467842991976834e-54,1.929088090268333e-06,1.4974046522630475e-28,9.0061791895414e-05,1.6150699231156253e-15,2.406254409609268e-08,7.853653714036039e-06,3.383185290426053e-07,2.692256025626693e-12,6.416827173094342e-53,6.454527020657633e-40,3.795904157884696e-26,5.08616669712695e-10,1.104896429353243e-12
1.1647031750016409e-08,0.04836553141748826,9.899853372115451e-06,0.938,0.0,0.0,0.03236089585165701,0.009957192037071039,0.04999327802325558,3.1559706794465354e-32,3.2269863928510684e-44,0.0019917935472617784,1.724975318313575e-51,1.2618613655720572e-54,1.929065694021098e-06,1.5125187640277454e-28,9.038482746769302e-05,1.6346103941498242e-15,2.400944063648605e-08,7.867385514670401e-06,3.390645099242038e-07,2.711985823665212e-12,6.5409726173407055e-53,6.508498173700682e-40,3.900880562621546e-26,5.134980988164751e-10,1.115347034403425e-12
1.1689280634679386e-08,0.04836553141748826,9.928782960566951e-06,0.938,0.0,0.0,0.03236052957450694,0.009957037592330893,0.0499932639749779,3.253583833630401e-32,3.265977514780435e-44,0.0019917791374686614,1.7587595951353948e-51,1.2770637352091393e-54,1.929043304955425e-06,1.5277373984939858e-28,9.070784044127655e-05,1.6543245456251504e-15,2.3956614094943424e-08,7.88105005822982e-06,3.398097396522319e-07,2.7317952459616786e-12,6.667019772794666e-53,6.562728148989334e-40,4.0084081786855707e-26,5.184080869792646e-10,1.125858304015929e-12
1.1731529519342364e-08,0.04836553141748826,9.957690494709736e-06,0.938,0.0,0.0,0.032360163409355575,0.009956883153481874,0.049993249937180254,3.353882938749158e-32,3.305293343893249e-44,0.0019917647953576864,1.7930678725045345e-51,1.2923920019621645e-54,1.9290209230402348e-06,1.5430609859030134e-28,9.103083087080354e-05,1.6742133986547636e-15,2.3904062162029856e-08,7.894647667672424e-06,3.405542212759941e-07,2.7516843706041287e-12,6.794990386017131e-53,6.617217431823435e-40,4.118540682878914e-26,5.233466951798815e-10,1.1364303721161974e-12
1.1816027288668319e-08,0.04836553141748826,1.0015439814334813e-05,0.938,0.0,0.0,0.032359431413131315,0.009956574293451991,0.04999322189282845,3.562800176556179e-32,3.384905347756042e-44,0.0019917363128859633,1.863280738264811e-51,1.3234286075891459e-54,1.9289761805379338e-06,1.5740247448558336e-28,9.167674431402881e-05,1.7145193098472393e-15,2.3799773017579906e-08,7.921643368348953e-06,3.420409522647534e-07,2.7917020384918512e-12,7.056789836812453e-53,6.726975864833538e-40,4.346839875105732e-26,5.333100151608908e-10,1.1577574388367685e-12
1.1891550607522502e-08,0.04836553141748826,1.006698197783446e-05,0.938,0.0,0.0,0.03235877753614499,0.009956298257165661,0.04999319686204184,3.7592794211763655e-32,3.457176500717223e-44,0.001991711081441658,1.9278708911035112e-51,1.3516009470796354e-54,1.9289362140084828e-06,1.6020594457174996e-28,9.22539799452215e-05,1.7511459660720637e-15,2.3707467619506453e-08,7.945548453174214e-06,3.4336727567045305e-07,2.8277400450561324e-12,7.297514386819847e-53,6.825959591071257e-40,4.560261780634451e-26,5.423126281438508e-10,1.177026519194375e-12
1.1967073926376685e-08,0.04836553141748826,1.0118455230493764e-05,0.938,0.0,0.0,0.032358124009782836,0.009956022239684269,0.04999317186400169,3.9653760759541816e-32,3.530509119090019e-44,0.0019916860613545502,1.994229694782562e-51,1.3801847173514487e-54,1.9288962698609618e-06,1.6304361391737459e-28,9.283114435434374e-05,1.7883466371310878e-15,2.3616005563678357e-08,7.969244525689581e-06,3.44691253932e-07,2.8640339238175935e-12,7.544725738000274e-53,6.925779376401e-40,4.7828725230765525e-26,5.514076238232419e-10,1.1964919210044145e-12
1.2035044913345448e-08,0.04836553141748826,1.0164722708695999e-05,0.938,0.0,0.0,0.032357536133641604,0.009955773840023184,0.049993149393540756,4.1594268425109706e-32,3.59742344291183e-44,0.0019916637224923267,2.0554946432038477e-51,1.4062647186996452e-54,1.9288603391233806e-06,1.6562696233594629e-28,9.33505316731486e-05,1.822322937459168e-15,2.3534400613046593e-08,7.990393766066618e-06,3.4588084286083737e-07,2.8969175495289662e-12,7.7728699124125625e-53,7.016334324816745e-40,4.9913609505368306e-26,5.596723924575797e-10,1.2141792660535095e-12
1.2103015900314212e-08,0.04836553141748826,1.0210935237568293e-05,0.938,0.0,0.0,0.03235694853743125,0.009955525455582858,0.04999312694919189,4.3619134534195205e-32,3.6652113815667787e-44,0.0019916415520582244,2.1182481096289493e-51,1.432683265476906e-54,1.928824426253254e-06,1.682383957121019e-28,9.386986175612266e-05,1.8567733630165404e-15,2.3453460032813725e-08,8.011376452566041e-06,3.470685573378346e-07,2.9300091085402854e-12,8.006470333013817e-53,7.10757078943275e-40,5.207825739424623e-26,5.680125217201579e-10,1.2320268010174519e-12
1.2170986887282976e-08,0.04836553141748826,1.0257093220103407e-05,0.938,0.0,0.0,0.03235636121924992,0.009955277086358013,0.04999310453076358,4.573157782597187e-32,3.7338795163015497e-44,0.0019916195487554205,2.182517107085699e-51,1.459442873165821e-54,1.928788531128384e-06,1.708780966471158e-28,9.4389134814067e-05,1.8917022927402807e-15,2.33731751981499e-08,8.032193870385996e-06,3.4825440898644585e-07,2.9633089198006157e-12,8.245624540399759e-53,7.199490818015234e-40,5.432530788265289e-26,5.76428262064009e-10,1.2500350785830303e-12
1.223895787425174e-08,0.04836553141748826,1.0303197054071143e-05,0.938,0.0,0.0,0.0323557741772135,0.009955028732343408,0.04999308213806681,4.7934923254058703e-32,3.8034344483696564e-44,0.0019915977112971196,2.2483289906822254e-51,1.486546064525301e-54,1.928752653627746e-06,1.735462483288589e-28,9.490835105511855e-05,1.927114127150775e-15,2.3293537639201186e-08,8.052847294868681e-06,3.494384092604304e-07,2.996817301204872e-12,8.490431294766035e-53,7.292096462723059e-40,5.665747407119506e-26,5.849198633707363e-10,1.2682046506113267e-12
1.2306928861220503e-08,0.04836553141748826,1.0349247132111349e-05,0.938,0.0,0.0,0.03235518740945539,0.009954780393533818,0.04999305977091492,5.023260494863292e-32,3.873882799074665e-44,0.0019915760384064747,2.3157114605587133e-51,1.513995369605785e-54,1.928716793631468e-06,1.762430345326112e-28,9.54275106847969e-05,1.963013288371591e-15,2.321453903753388e-08,8.073337991573994e-06,3.506205694472658e-07,3.0305345695940797e-12,8.740990586301786e-53,7.385389780061685e-40,5.907754489429068e-26,5.934875749553124e-10,1.2865360681435405e-12
1.2374899848189267e-08,0.04836553141748826,1.0395243841823836e-05,0.938,0.0,0.0,0.03235460091412639,0.009954532069924058,0.0499930374291236,5.262816927380443e-32,3.9452312098127987e-44,0.0019915545288165092,2.3846925648618064e-51,1.5417933257642062e-54,1.9286809510208216e-06,1.789686396219179e-28,9.594661390605028e-05,1.999404220149095e-15,2.3136171222675404e-08,8.093667216352493e-06,3.5180090067141554e-07,3.0644610407556797e-12,8.997403645661653e-53,7.47937283083995e-40,6.158838688274838e-26,6.021316455707675e-10,1.3050298814065527e-12
1.2442870835158031e-08,0.04836553141748826,1.044118756585707e-05,0.938,0.0,0.0,0.03235401468939439,0.009954283761508973,0.04999301511251092,5.512527793332678e-32,4.017486342115291e-44,0.0019915331812700447,2.4553007027301712e-51,1.569942477678853e-54,1.928645125678206e-06,1.8172324854944374e-28,9.64656609193002e-05,2.0362913878719774e-15,2.3058426168741097e-08,8.11383621541803e-06,3.5297941389755345e-07,3.098597029423863e-12,9.259772954481398e-53,7.574047680127455e-40,6.41929459490055e-26,6.108523234128346e-10,1.3236866398183868e-12
1.2510841822126795e-08,0.04836553141748826,1.0487078681994285e-05,0.938,0.0,0.0,0.0323534287334442,0.009954035468283426,0.049992992820897204,5.77277111646038e-32,4.090654877690229e-44,0.001991511994519624,2.5275646272998832e-51,1.5984453773640285e-54,1.928609317487133e-06,1.8450704685780444e-28,9.698465192248532e-05,2.0736792785905678e-15,2.2981295991159227e-08,8.133846225419781e-06,3.5415611993367515e-07,3.1329428492799322e-12,9.528202255951554e-53,7.669416397214208e-40,6.68942492127973e-26,6.196498561244997e-10,1.3425068919934506e-12
