Time (s),Volume (m^3),H_X(19),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18)
6.194536143912754e-09,0.04069755588184878,3.8139766728642484e-06,0.938,0.0,0.0,0.027265219417623755,0.009979064983550629,0.04999455117091988,3.7425346822592897e-51,5.203148838793432e-54,0.001993088395000856,3.093763678693811e-64,1.8866199783209043e-66,3.592958689863911e-06,7.859499632301011e-34,4.370076742651537e-05,1.3727598539827608e-19,2.5135862458605826e-08,6.784233255317273e-06,1.2737173268694223e-07,1.1130839209949153e-14,2.358306411524843e-64,1.7703358803333948e-47
6.226039716125253e-09,0.04069755588184878,3.830774750480246e-06,0.938,0.0,0.0,0.027264948233523646,0.009978958838273834,0.04999454307777088,3.8963610642556005e-51,5.290938588110593e-54,0.001993054392680963,3.176799872585581e-64,1.9184048289855138e-66,3.5929223485990053e-06,7.978834256514968e-34,4.3921275627090516e-05,1.397806368451666e-19,2.504770575418501e-08,6.817784634970058e-06,1.2782267280181594e-07,1.1255194653458386e-14,2.4209606330509787e-64,1.7918911688229908e-47
6.257543288337752e-09,0.04069755588184878,3.847561461625546e-06,0.938,0.0,0.0,0.027264677083778794,0.009978852696237385,0.0499945349897542,4.055840069353573e-51,5.379795678053788e-54,0.001993020401736822,3.2616871460789876e-64,1.9505751474635398e-66,3.5928860123404924e-06,8.099476542928865e-34,4.4141771522868524e-05,1.4232051243096681e-19,2.4960235798920823e-08,6.851325043910033e-06,1.282732078778683e-07,1.138039670571806e-14,2.4849974156936062e-64,1.8136155140874054e-47
6.289046860550251e-09,0.04069755588184878,3.864336887240363e-06,0.938,0.0,0.0,0.027264405968269286,0.009978746557440927,0.04999452690683522,4.221155181546781e-51,5.469728473054837e-54,0.001992986422164838,3.348458602676258e-64,1.983133939547752e-66,3.5928496810689204e-06,8.221435389051992e-34,4.436225515774417e-05,1.4489596351947146e-19,2.487344410103251e-08,6.884854482618832e-06,1.2872334102706254e-07,1.1506447472430984e-14,2.5504412291148942e-64,1.8355095103889425e-47
6.32055043276275e-09,0.04069755588184878,3.881101107306543e-06,0.938,0.0,0.0,0.02726413488687656,0.009978640421884084,0.04999451882897966,4.3924950655052135e-51,5.560745367003803e-54,0.0019929524539614185,3.437147794917442e-64,2.0160842214380703e-66,3.5928133547650657e-06,8.34471971619484e-34,4.458272657507784e-05,1.4750734357747788e-19,2.478732231356238e-08,6.918372951615816e-06,1.2917307532326972e-07,1.1633349057461717e-14,2.617316871415497e-64,1.8575737510305234e-47
6.352054004975249e-09,0.04069755588184878,3.897854200863319e-06,0.938,0.0,0.0,0.027263863839483368,0.009978534289566496,0.049994510756153646,4.5700536912849423e-51,5.652854783203108e-54,0.0019929184971229693,3.527788728618666e-64,2.049429019723745e-66,3.5927770334099205e-06,8.469338469473894e-34,4.480318581770462e-05,1.5015500817965608e-19,2.470186223123196e-08,6.95188045145756e-06,1.2962241380278367e-07,1.1761103562850087e-14,2.685649472200693e-64,1.8798088283777852e-47
6.383557577187748e-09,0.04069755588184878,3.914596246022735e-06,0.938,0.0,0.0,0.02726359282597376,0.0099784281604878,0.04999450268832367,4.7540304615295e-51,5.746065174322722e-54,0.001992884551645898,3.620415867134277e-64,2.0831713713659167e-66,3.592740716984699e-06,8.595300617816149e-34,4.5023632927943406e-05,1.528393150134159e-19,2.461705578738058e-08,6.9853769827373276e-06,1.3007135946483305e-07,1.1889713088824255e-14,2.7554644956635543e-64,1.9022153338805246e-47
6.415061149400247e-09,0.04069755588184878,3.931327319984742e-06,0.938,0.0,0.0,0.027263321846233105,0.009978322034647625,0.049994494625456604,4.9446303412027564e-51,5.840385022356374e-54,0.0019928506175266145,3.715064135642917e-64,2.1173143236805643e-66,3.592704405470825e-06,8.722615153963304e-34,4.524406794760563e-05,1.555606238837702e-19,2.453289505098371e-08,7.018862546084553e-06,1.3051991527208815e-07,1.2019179733813467e-14,2.8267877436851924e-64,1.9247938580935218e-47
6.446564721612746e-09,0.04069755588184878,3.948047499051981e-06,0.938,0.0,0.0,0.027263050900148002,0.009978215912045615,0.04999448656751967,5.142063989893619e-51,5.935822838578791e-54,0.0019928166947615253,3.811768925457565e-64,2.1518609343218204e-66,3.5926680988499353e-06,8.85129109447567e-34,4.546449091800396e-05,1.5831929671819526e-19,2.4449372223748685e-08,7.0523371421643266e-06,1.3096808415116433e-07,1.2149505594460369e-14,2.8996453589520957e-64,1.947544990696751e-47
6.478068293825245e-09,0.04069755588184878,3.964756858644248e-06,0.938,0.0,0.0,0.027262779987606296,0.009978109792681407,0.04999447851448047,5.346547896733307e-51,6.032387163503904e-54,0.00199278278334704,3.910566098359618e-64,2.1868142712656448e-66,3.5926317971038744e-06,8.981337479735809e-34,4.5684901879960604e-05,1.6111569757148752e-19,2.4366479637285552e-08,7.085800771676897e-06,1.3141586899312e-07,1.228069276563304e-14,2.974063828090608e-64,1.9704693205150047e-47
6.509571866037744e-09,0.04069755588184878,3.981455473312678e-06,0.938,0.0,0.0,0.027262509108497077,0.009978003676554636,0.04999447046630692,5.558304517966478e-51,6.130086566844011e-54,0.001992748883279567,4.011491990957005e-64,2.2221774127938457e-66,3.5925955002146876e-06,9.112763373951885e-34,4.590530087381568e-05,1.639501926306166e-19,2.4284209750350682e-08,7.119253435357155e-06,1.3186327265395062e-07,1.2412743340436643e-14,3.050069984818559e-64,1.9935674355369483e-47
6.541075438250243e-09,0.04069755588184878,3.9981434167535966e-06,0.938,0.0,0.0,0.027262238262710625,0.009977897563664948,0.049994462422967345,5.77756241721794e-51,6.228929647469859e-54,0.0019927149945555157,4.114583419066429e-64,2.257953447478442e-66,3.5925592081646212e-06,9.245577865160731e-34,4.612568793943514e-05,1.6682315021957562e-19,2.420255514616102e-08,7.152695133974145e-06,1.3231029795507744e-07,1.2545659410224805e-14,3.127691013114099e-64,2.016839922933622e-47
6.572579010462742e-09,0.04069755588184878,4.014820761822142e-06,0.938,0.0,0.0,0.027261967450138393,0.009977791454011975,0.04999445438443034,6.004556408497248e-51,6.32892503337163e-54,0.001992681117171297,4.219877682119751e-64,2.2941454741663453e-66,3.5925229209361184e-06,9.37979006523071e-34,4.634606311621874e-05,1.6973494080422707e-19,2.4121508529776933e-08,7.186125868330567e-06,1.3275694768383092e-07,1.2679443064610629e-14,3.206954450401745e-64,2.0402873690764048e-47
6.604082582675241e-09,0.04069755588184878,4.031487580545553e-06,0.938,0.0,0.0,0.02726169667067304,0.009977685347595367,0.049994446350664884,6.239527701983881e-51,6.43008138162078e-54,0.0019926472511233202,4.327412567594564e-64,2.3307566019643742e-66,3.5924866385118166e-06,9.515409109864229e-34,4.656642644310776e-05,1.7268593699714581e-19,2.404106272555152e-08,7.219545639262296e-06,1.3320322459393002e-07,1.2814096391477475e-14,3.2878881907556966e-64,2.0639103595544667e-47
6.63558615488774e-09,0.04069755588184878,4.048143944136227e-06,0.938,0.0,0.0,0.027261425924208323,0.009977579244414763,0.04999443832164031,6.48272405263633e-51,6.532407378332745e-54,0.001992613396407997,4.437226355469023e-64,2.367789950224564e-66,3.5924503608745457e-06,9.652444158600113e-34,4.678677795859246e-05,1.7567651356245837e-19,2.3961210674644487e-08,7.252954447637893e-06,1.3364913140595492e-07,1.2949621476989397e-14,3.370520488120427e-64,2.0877094791917122e-47
6.667089727100239e-09,0.04069755588184878,4.064789923004481e-06,0.938,0.0,0.0,0.027261155210639182,0.00997747314446981,0.0499944302973262,6.734399911668814e-51,6.635911738630454e-54,0.001992579553021738,4.549357822700946e-64,2.405248648529787e-66,3.5924140880073196e-06,9.790904394815624e-34,4.700711770071953e-05,1.787070474206787e-19,2.3881945432598636e-08,7.286352294358127e-06,1.3409467080781546e-07,1.3086020405601368e-14,3.454879959548612e-64,2.1116853120632409e-47
6.698593299312738e-09,0.04069755588184878,4.081425586771084e-06,0.938,0.0,0.0,0.027260884529861633,0.009977367047760146,0.04999442227769252,6.994816580939944e-51,6.740603206608642e-54,0.001992545720960957,4.6638462477312596e-64,2.443135836679662e-66,3.5923778198933417e-06,9.930799025728337e-34,4.722744570709936e-05,1.8177791765353984e-19,2.380326016697724e-08,7.319739180355512e-06,1.3453984545521348e-07,1.3223295260069194e-14,3.540995588456398e-64,2.1358384415113387e-47
6.730096871525237e-09,0.04069755588184878,4.098051004279514e-06,0.938,0.0,0.0,0.027260613881772807,0.009977260954285421,0.04999441426270954,7.264242370298109e-51,6.846490555298939e-54,0.001992511900222063,4.7807314150118175e-64,2.481454664676746e-66,3.5923415565159924e-06,1.007213728239773e-33,4.744776201491295e-05,1.8488950550882283e-19,2.372514815506037e-08,7.353115106593838e-06,1.3498465797210034e-07,1.3361448121459212e-14,3.628896727896061e-64,2.1601694501610094e-47
6.761600443737736e-09,0.04069755588184878,4.114666243607982e-06,0.938,0.0,0.0,0.02726034326627091,0.00997715486404528,0.049994406252347856,7.54295275792895e-51,6.953582586635724e-54,0.0019924780908014707,4.9000536195576503e-64,2.520208292713e-66,3.5923052978588338e-06,1.0214928419726567e-33,4.766806666091906e-05,1.8804219440518145e-19,2.364760278159857e-08,7.386480074067705e-06,1.3542911095112783e-07,1.3500481069157734e-14,3.718613103846087e-64,2.1846789199350667e-47
6.793104015950235e-09,0.04069755588184878,4.131271372081218e-06,0.938,0.0,0.0,0.027260072683255213,0.009977048777039369,0.04999439824657833,7.831230553750733e-51,7.061888131422669e-54,0.001992444292695594,5.021853671523683e-64,2.55939989115653e-66,3.592269043905605e-06,1.0359181716462071e-33,4.7888359681460796e-05,1.912363699369631e-19,2.357061753662222e-08,7.419834083802085e-06,1.3587320695409484e-07,1.364039618088026e-14,3.810174818518705e-64,2.2093674320687987e-47
6.824607588162734e-09,0.04069755588184878,4.147866456282015e-06,0.938,0.0,0.0,0.027259802132626042,0.009976942693267333,0.04999439024537218,8.12936606590401e-51,7.171416049300055e-54,0.0019924105059008447,5.146172900805978e-64,2.599032640538581e-66,3.592232794640218e-06,1.0504906475196853e-33,4.810864111247236e-05,1.9447241987902667e-19,2.349418601330492e-08,7.4531771368518485e-06,1.363169485123872e-07,1.378119553268046e-14,3.903612353684891e-64,2.2342355671242143e-47
6.856111160375233e-09,0.04069755588184878,4.1644515620625466e-06,0.938,0.0,0.0,0.027259531614284745,0.009976836612728825,0.04999438224870088,8.437657270382543e-51,7.282175228712724e-54,0.001992376730413639,5.273053161667536e-64,2.639109731540787e-66,3.592196550046756e-06,1.0652112022369675e-33,4.83289109894855e-05,1.9775073419155606e-19,2.341830190587939e-08,7.486509234301349e-06,1.3676033812741257e-07,1.3922881198958963e-14,3.998956574016916e-64,2.2592839050038955e-47
6.887614732587732e-09,0.04069755588184878,4.18102675455547e-06,0.938,0.0,0.0,0.027259261128133688,0.00997673053542349,0.049994374256536245,8.756409983852841e-51,7.394174586878739e-54,0.00199234296623039,5.402536837388732e-64,2.679634364982666e-66,3.5921603101094688e-06,1.0800807708265972e-33,4.85491693476359e-05,2.0107170502487038e-19,2.3342959007604344e-08,7.51983037726397e-06,1.3720337827102954e-07,1.4065455252471935e-14,4.096238730448416e-64,2.284513024964452e-47
6.919118304800231e-09,0.04069755588184878,4.1975920981848024e-06,0.938,0.0,0.0,0.027258990674076247,0.009976624461350978,0.04999436626885032,9.085938039710412e-51,7.507423069758668e-54,0.001992309213347514,5.534666844942388e-64,2.7206097518093545e-66,3.592124074812774e-06,1.095100290701822e-33,4.8769416221669455e-05,2.0443572672423054e-19,2.326815120878092e-08,7.553140566881694e-06,1.3764607138597063e-07,1.4208919764339444e-14,4.1954904635520674e-64,2.309923505629605e-47
6.95062187701273e-09,0.04069755588184878,4.214147656676599e-06,0.938,0.0,0.0,0.02725872025201677,0.009976518390510943,0.049994358285615506,9.42656346742121e-51,7.621929652025523e-54,0.001992275471761426,5.669486639693579e-64,2.7620391130795757e-66,3.592087844141252e-06,1.1102707016606052e-33,4.898965164594824e-05,2.0784319583464137e-19,2.319387249481724e-08,7.586439804324687e-06,1.3808841988626036e-07,1.435327680405366e-14,4.2967438069348736e-64,2.335515925002905e-47
6.982125449225229e-09,0.04069755588184878,4.2306934930694025e-06,0.938,0.0,0.0,0.027258449861860594,0.009976412322903036,0.04999435030680442,9.778616675197426e-51,7.737703337035312e-54,0.0019922417414685433,5.8070402201241775e-64,2.803925679953829e-66,3.5920516180796443e-06,1.1255929458856256e-33,4.9209875654456696e-05,2.1129451110565106e-19,2.3120116944339763e-08,7.619728090790872e-06,1.3853042615762698e-07,1.4498528439486844e-14,4.4000311906510925e-64,2.3612908604800904e-47
7.013629021437728e-09,0.04069755588184878,4.247229669724517e-06,0.938,0.0,0.0,0.027258179503514012,0.009976306258526906,0.04999434233239002,1.0142436636057217e-50,7.854753156798172e-54,0.001992208022465282,5.947372132582223e-64,2.8462726936828045e-66,3.5920153966128512e-06,1.1410679679442535e-33,4.9430088280807306e-05,2.1479007349614603e-19,2.3046878727350046e-08,7.653005427505512e-06,1.3897209255790855e-07,1.464467673689919e-14,4.5053854446328685e-64,2.387248888861117e-47
7.045132593650227e-09,0.04069755588184878,4.263756248336062e-06,0.938,0.0,0.0,0.027257909176884254,0.009976200197382204,0.04999433436234549,1.0518371077318669e-50,7.973088171950115e-54,0.0019921743147480603,6.09052747605613e-64,2.889083405596007e-66,3.591979179725927e-06,1.1566967147885125e-33,4.965028955824648e-05,2.183302861791423e-19,2.297415210342571e-08,7.686271815720818e-06,1.39413421417454e-07,1.4791723760946486e-14,4.612839802138568e-64,2.4133905863618406e-47
7.076636165862726e-09,0.04069755588184878,4.280273289940849e-06,0.938,0.0,0.0,0.027257638881879476,0.009976094139468593,0.04999432639664431,1.0906776673578688e-50,8.092717471725311e-54,0.0019921406183132954,6.236551906973816e-64,2.9323610770905915e-66,3.5919429674040826e-06,1.1724801357550222e-33,4.9870479519660126e-05,2.2191555454657326e-19,2.2901931419964375e-08,7.719527256715522e-06,1.3985441503951795e-07,1.4939671574687612e-14,4.7224279032188626e-64,2.439716528625385e-47
7.108139738075225e-09,0.04069755588184878,4.29678085492806e-06,0.938,0.0,0.0,0.027257368618408762,0.009975988084785717,0.04999431843526022,1.1308019243228252e-50,8.213650173928945e-54,0.001992106933157406,6.385491644026751e-64,2.976108979620396e-66,3.591906759632677e-06,1.1884191825649265e-33,5.009065819757913e-05,2.2554628621407303e-19,2.2830211110469214e-08,7.75277175179451e-06,1.4029507570064986e-07,1.5088522239591856e-14,4.83418379820062e-64,2.466227290733201e-47
7.139643310287724e-09,0.04069755588184878,4.313279003048757e-06,0.938,0.0,0.0,0.027257098386382093,0.009975882033333237,0.049994310478167235,1.1722473948555872e-50,8.335895424910594e-54,0.0019920732592768123,6.537393473019056e-64,3.020330394685172e-66,3.5918705563972222e-06,1.2045148093238012e-33,5.0310825624184855e-05,2.292228910257572e-19,2.275898569287528e-08,7.786005302288402e-06,1.4073540565107808e-07,1.5238277815546155e-14,4.9481419511885834e-64,2.492923447215816e-47
7.171146882500223e-09,0.04069755588184878,4.3297677934251944e-06,0.938,0.0,0.0,0.02725682818571034,0.009975775985110806,0.0499943025253396,1.2150525499491831e-50,8.459462399538133e-54,0.0019920395966679326,6.692304751741581e-64,3.0650286138200136e-66,3.591834357683374e-06,1.220767972521551e-33,5.053098183131438e-05,2.3294578105899828e-19,2.2688249767915134e-08,7.819227909553188e-06,1.411754071150881e-07,1.53889403608621e-14,5.064337243584928e-64,2.5198055720633005e-47
7.202650454712722e-09,0.04069755588184878,4.346247284559965e-06,0.938,0.0,0.0,0.027256558016305273,0.009975669940118082,0.04999429457675184,1.259256836104623e-50,8.584360301172155e-54,0.0019920059453271874,6.850273414871161e-64,3.110206938584956e-66,3.591798163476937e-06,1.2371796310322882e-33,5.075112685046572e-05,2.3671537062919874e-19,2.2617998017522912e-08,7.852439574969844e-06,1.4161508229139502e-07,1.554051193228287e-14,5.1828049776266974e-64,2.546874238735445e-47
7.234154026925221e-09,0.04069755588184878,4.362717534344986e-06,0.938,0.0,0.0,0.027256287878079488,0.00997556389835472,0.049994286632378766,1.3049006964494587e-50,8.71059836164086e-54,0.0019919723052509997,7.01134797889493e-64,3.155868680554775e-66,3.5917619737638536e-06,1.2537507461141952e-33,5.097126071280289e-05,2.405320762945589e-19,2.254822520327572e-08,7.885640299943947e-06,1.4205443335351107e-07,1.5692994584989972e-14,5.30358087994115e-64,2.574130020171657e-47
7.26565759913772e-09,0.04069755588184878,4.37917860007029e-06,0.938,0.0,0.0,0.027256017770946463,0.009975457859820382,0.04999427869219535,1.352025592236513e-50,8.83818584121545e-54,0.001991938676435788,7.17557754705991e-64,3.202017161308945e-66,3.591725788530211e-06,1.270482281409377e-33,5.1191383449160985e-05,2.4439631686084263e-19,2.2478926164871316e-08,7.918830085905328e-06,1.424934624501074e-07,1.5846390372609913e-14,5.426701105119073e-64,2.6015734888006087e-47
7.297161171350219e-09,0.04069755588184878,4.395630538432683e-06,0.938,0.0,0.0,0.027255747694820517,0.009975351824514724,0.049994270756176906,1.4006740247282785e-50,8.967132028585993e-54,0.0019919050588779767,7.343011814347783e-64,3.2486557124217836e-66,3.591689607762234e-06,1.2873752029436937e-33,5.1411495090050993e-05,2.483085133861371e-19,2.241009581864107e-08,7.952008934307693e-06,1.4293217170537027e-07,1.6000701347220707e-14,5.5522022393060724e-64,2.629205216549607e-47
7.328664743562718e-09,0.04069755588184878,4.412073405544225e-06,0.938,0.0,0.0,0.02725547764961678,0.009975245792437403,0.049994262824298905,1.4508895574725232e-50,9.097446240837706e-54,0.001991871452573987,7.51370107247498e-64,3.295787675452742e-66,3.591653431446283e-06,1.304430479126584e-33,5.163159566566462e-05,2.522690891856108e-19,2.2341729156097355e-08,7.985176846628259e-06,1.4337056321935236e-07,1.615592955935828e-14,5.6801213038118914e-64,2.657025774853726e-47
7.360168315775217e-09,0.04069755588184878,4.428507256940559e-06,0.938,0.0,0.0,0.027255207635251216,0.009975139763588084,0.049994254896537124,1.5027168389747096e-50,9.229137823427726e-54,0.0019918378575202425,7.687696214918104e-64,3.343416401936888e-66,3.5916172595688547e-06,1.3216490807508724e-33,5.1851685205879085e-05,2.5627846983626648e-19,2.2273821242514275e-08,8.018333824367427e-06,1.438086390683187e-07,1.631207705802272e-14,5.81049575873779e-64,2.6850357346646954e-47
7.391671887987716e-09,0.04069755588184878,4.44493214758909e-06,0.938,0.0,0.0,0.027254937651640592,0.009975033737966424,0.04999424697286754,1.5562016257729028e-50,9.362216150162277e-54,0.0019918042737131682,7.865048741964747e-64,3.3915452533755154e-66,3.591581092116579e-06,1.339031980992566e-33,5.207176374026161e-05,2.603370831816906e-19,2.2206367215540998e-08,8.051479869048411e-06,1.4424640130508687e-07,1.6469145890684494e-14,5.9433635066219966e-64,2.713235666459545e-47
7.423175460200215e-09,0.04069755588184878,4.461348131897006e-06,0.938,0.0,0.0,0.027254667698702457,0.009974927715572082,0.04999423905326638,1.6113908059208813e-50,9.496690623174283e-54,0.0019917707011491872,8.045810765789743e-64,3.44017760122693e-66,3.591544929076214e-06,1.3565801554106353e-33,5.229183129807404e-05,2.6444535933679864e-19,2.2139362283846663e-08,8.084614982216912e-06,1.446838519593628e-07,1.6627138103290467e-14,6.078762896103294e-64,2.7416261402490326e-47
7.454679032412715e-09,0.04069755588184878,4.477755263719175e-06,0.938,0.0,0.0,0.027254397776355174,0.009974821696404727,0.04999423113771009,1.6683324228852617e-50,9.632570672901372e-54,0.0019917371398247264,8.230035015556891e-64,3.489316826897372e-66,3.59150877043465e-06,1.374294581946785e-33,5.251188790827732e-05,2.686037306925772e-19,2.207280172579616e-08,8.11773916544078e-06,1.4512099303807058e-07,1.6786055740269867e-14,6.216732725602762e-64,2.77020772558585e-47
7.486182604625214e-09,0.04069755588184878,4.494153596365866e-06,0.938,0.0,0.0,0.027254127884517847,0.009974715680464019,0.04999422322617534,1.7270756998624712e-50,9.769865758064277e-54,0.00199170358973621,8.417774842546235e-64,3.538966321732097e-66,3.591472616178902e-06,1.3921762409252131e-33,5.2731933599535794e-05,2.728126319208217e-19,2.2006680888155845e-08,8.150852420309667e-06,1.4555782652567832e-07,1.6945900844540153e-14,6.357312247023705e-64,2.7989809915726005e-47
7.517686176837713e-09,0.04069755588184878,4.510543182610364e-06,0.938,0.0,0.0,0.02725385802311036,0.009974609667749617,0.04999421531863905,1.787671064521497e-50,9.908585365645638e-54,0.0019916700508800654,8.609084225306911e-64,3.589129487006581e-66,3.5914364662961146e-06,1.4102261150523568e-33,5.2951968400221485e-05,2.7707249997887023e-19,2.1940995184828498e-08,8.183954748434723e-06,1.459943543845177e-07,1.7106675457512777e-14,6.500541169469816e-64,2.82794650686959e-47
7.549189749050212e-09,0.04069755588184878,4.5269240746964285e-06,0.938,0.0,0.0,0.027253588192053344,0.009974503658261191,0.04999420741507831,1.850170174178385e-50,1.0048739010869176e-53,0.0019916365232527196,8.80401777483565e-64,3.639809733917883e-66,3.591400320773552e-06,1.4284451894166286e-33,5.3171992338418404e-05,2.813837741143342e-19,2.187574009561664e-08,8.21704615144827e-06,1.4643057855509958e-07,1.726838161909881e-14,6.646459662981572e-64,2.8571048397023974e-47
7.58069332126271e-09,0.04069755588184878,4.54329632434563e-06,0.938,0.0,0.0,0.027253318391268176,0.009974397651998397,0.049994199515470496,1.9146259414085377e-50,1.0190336237179217e-53,0.0019916030068506006,9.002630739780919e-64,3.6910104835761277e-66,3.591364179598602e-06,1.44683445148814e-33,5.339200544192655e-05,2.857468958698239e-19,2.1810911165013553e-08,8.250126631003466e-06,1.4686650095642418e-07,1.7431021367714558e-14,6.795108362290962e-64,2.8864565578692644e-47
7.61219689347521e-09,0.04069755588184878,4.55965998276454e-06,0.938,0.0,0.0,0.027253048620676956,0.00997429164896091,0.04999419161979313,1.9810925601029075e-50,1.0333386616220615e-53,0.0019915695016701367,9.20497901167284e-64,3.742735166996133e-66,3.591328042758774e-06,1.4653948911184166e-33,5.361200773826602e-05,2.9016230908767186e-19,2.1746504001021277e-08,8.283196188774028e-06,1.4730212348628683e-07,1.7594596740287016e-14,6.946528370594491e-64,2.9160022287482806e-47
7.643700465687709e-09,0.04069755588184878,4.576015100651818e-06,0.938,0.0,0.0,0.027252778880202513,0.00997418564914839,0.04999418372802399,2.049625531974271e-50,1.0477899747818972e-53,0.0019915360077077575,9.41111913017885e-64,3.7949872250891525e-66,3.591291910241694e-06,1.4841275005401007e-33,5.3831999254681014e-05,2.9463045991465064e-19,2.168251427399478e-08,8.316254826453892e-06,1.477374480215786e-07,1.775910977225929e-14,7.100761263344591e-64,2.9457424193044056e-47
7.675204037900208e-09,0.04069755588184878,4.592361728205149e-06,0.938,0.0,0.0,0.027252509169768395,0.009974079652560506,0.04999417584014107,2.120281693519811e-50,1.0623885259961248e-53,0.0019915025249598916,9.621108288385215e-64,3.847770108654749e-66,3.591255782035107e-06,1.503033274366645e-33,5.405198001814366e-05,2.9915179680668787e-19,2.1618937715511742e-08,8.349302545756938e-06,1.4817247641858215e-07,1.792456249759589e-14,7.257849092059396e-64,2.9756776960962895e-47
7.706707610112707e-09,0.04069755588184878,4.608699915128079e-06,0.938,0.0,0.0,0.027252239489298846,0.009973973659196922,0.04999416795612252,2.1931192434463155e-50,1.0771352808776658e-53,0.001991469053422971,9.8350043381044e-64,3.901087278372789e-66,3.591219658126872e-06,1.5221132095919965e-33,5.427195005535789e-05,3.0372677053357737e-19,2.1555770117267206e-08,8.38233934841668e-06,1.4860721051326358e-07,1.8090956948787986e-14,7.417834388150947e-64,3.005808625282938e-47
7.738211182325206e-09,0.04069755588184878,4.625029710636721e-06,0.938,0.0,0.0,0.027251969838718797,0.009973867669057305,0.04999416007594676,2.2681977705643582e-50,1.092031207851792e-53,0.0019914355930934252,1.0052865795208378e-63,3.954942204795559e-66,3.5911835385049636e-06,1.5413683055902716e-33,5.449190939276326e-05,3.08355834183686e-19,2.1493007329992507e-08,8.415365236185978e-06,1.4904165212155897e-07,1.8258295156858576e-14,7.580760166771868e-64,3.0361357726301996e-47
7.769714754537705e-09,0.04069755588184878,4.641351163466338e-06,0.938,0.0,0.0,0.02725170021795387,0.009973761682141329,0.04999415219959234,2.3455782821578977e-50,1.1070772781542827e-53,0.0019914021439676887,1.027475184498791e-63,4.0093383683399913e-66,3.5911474231574685e-06,1.5607995641154207e-33,5.471185805653852e-05,3.1303944316865653e-19,2.1430645262397792e-08,8.448380210836742e-06,1.494758030396566e-07,1.842657915136754e-14,7.746669930680522e-64,3.066659703517093e-47
7.801218326750204e-09,0.04069755588184878,4.657664321877829e-06,0.938,0.0,0.0,0.027251430626930362,0.00997365569844866,0.04999414432703808,2.4253232328358066e-50,1.122274465829609e-53,0.0019913687060421925,1.050072234753783e-63,4.064279259280009e-66,3.5911113120725824e-06,1.5804079893008833e-33,5.493179607260533e-05,3.177780552281074e-19,2.1368679880137587e-08,8.481384274159667e-06,1.499096650442753e-07,1.8595810960416687e-14,7.915607674124711e-64,3.0973809829419814e-47
7.832721898962703e-09,0.04069755588184878,4.673969233664096e-06,0.938,0.0,0.0,0.027251161065575232,0.009973549717978964,0.04999413645826296,2.5074965538718777e-50,1.137623747729151e-53,0.001991335279313369,1.0730837843168431e-63,4.119768377738972e-66,3.5910752052386125e-06,1.6001945876592374e-33,5.515172346663183e-05,3.22572130434328e-19,2.130710720479883e-08,8.514377427963938e-06,1.5034323989293737e-07,1.8765992610654694e-14,8.087617886743921e-64,3.128300175528585e-47
7.864225471175202e-09,0.04069755588184878,4.690265946156285e-06,0.938,0.0,0.0,0.02725089153381611,0.009973443740731914,0.04999412859324614,2.5921636830399753e-50,1.153126103509443e-53,0.0019913018637776536,1.096515955784294e-63,4.175809233682239e-66,3.5910391026439743e-06,1.6201603680818397e-33,5.5371640264036046e-05,3.274221311969706e-19,2.1245923312910692e-08,8.547359674076963e-06,1.507765293242382e-07,1.893712612728196e-14,8.262745557490183e-64,3.159417845531846e-47
7.8957290433877e-09,0.04069755588184878,4.706554506229947e-06,0.938,0.0,0.0,0.02725062203158125,0.009973337766707183,0.049994120731967,2.6793915949510195e-50,1.1687825156304464e-53,0.00199126845943148,1.1203749408641186e-63,4.232405346909831e-66,3.5910030042771868e-06,1.6403063418384538e-33,5.559154648998943e-05,3.323285222677374e-19,2.1185124334975786e-08,8.580331014344106e-06,1.5120953505811059e-07,1.9109213534055444e-14,8.441036178567533e-64,3.1907345568436607e-47
7.9272326156002e-09,0.04069755588184878,4.722834960311077e-06,0.938,0.0,0.0,0.027250352558799578,0.009973231795904437,0.0499941128744051,2.7692488318985824e-50,1.184593969353853e-53,0.0019912350662712845,1.1446670009249478e-63,4.2895602470491955e-66,3.5909669101268763e-06,1.6606335225768776e-33,5.581144216942016e-05,3.3729177074506514e-19,2.1124706454522096e-08,8.61329145062841e-06,1.5164225879608602e-07,1.928225685329341e-14,8.622535749390163e-64,3.2222508729984533e-47
7.958736187812699e-09,0.04069755588184878,4.739107354382057e-06,0.938,0.0,0.0,0.027250083115400624,0.009973125828323348,0.049994105020540164,2.8618055352199426e-50,1.2005614527414146e-53,0.0019912016842935035,1.1693984675476728e-63,4.347277473548068e-66,3.5909308201817747e-06,1.6811429263225546e-33,5.603132732701654e-05,3.42312346078805e-19,2.106466590717515e-08,8.646240984810355e-06,1.5207470222155089e-07,1.9456258105880085e-14,8.80729078055925e-64,3.2539673571786284e-47
